"movieID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
245	10	3.1	0.99	5	2	3
246	669	4.19	0.84	5	1	4
247	457	3.86	0.96	5	1	4
248	131	2.89	0.98	5	1	3
249	241	3.76	0.95	5	1	4
250	29	2.62	1.21	5	1	3
251	18	3.28	0.96	5	1	3
252	352	3.28	0.89	5	1	3
253	699	3.53	1.03	5	1	4
254	36	3.06	0.83	5	1	3
255	64	2.05	1.06	5	1	2
256	202	2.65	1.05	5	1	3
257	105	3.26	1.08	5	1	3
258	135	2.4	1.15	5	1	2
259	98	2.86	1.01	5	1	3
260	2846	4.46	0.8	5	1	5
261	270	3.64	0.94	5	1	4
262	158	3.85	0.98	5	1	4
263	26	3.81	1.02	5	1	4
264	5	3.2	1.3	4	1	4
265	730	3.94	1	5	1	4
266	676	3.42	1.09	5	1	4
267	136	2.74	1.23	5	1	3
268	51	3.37	0.87	5	1	4
269	52	3.52	0.83	5	1	4
270	75	3.08	1.05	5	1	3
271	61	3.13	0.94	5	1	3
272	353	3.73	0.88	5	1	4
273	232	2.91	1.07	5	1	3
274	23	2.43	0.99	4	1	3
275	73	2.55	1.04	5	1	2
276	220	2.7	0.97	5	1	3
277	162	3.18	0.96	5	1	3
278	39	2.79	0.92	5	1	3
279	44	3.68	0.98	5	1	4
280	197	3.56	0.85	5	1	4
281	226	3.65	0.86	5	1	4
282	207	3.22	1.11	5	1	3
283	18	3	1.03	4	1	3
286	1	3	NA	3	3	3
287	20	2.95	1	5	1	3
288	663	3.14	1.31	5	1	3
289	150	3.35	0.93	5	1	3
290	162	3.91	0.95	5	1	4
291	47	2.23	0.98	5	1	2
292	695	3.28	0.93	5	1	3
293	877	4.1	0.86	5	1	4
294	37	3.14	0.98	5	1	3
295	26	2.85	0.78	4	1	3
296	2068	4.28	0.98	5	1	5
297	28	3.11	1.29	5	1	3
298	23	3.91	0.67	5	2	4
299	136	3.7	0.99	5	1	4
300	674	3.76	0.81	5	1	4
301	40	3.27	0.96	5	1	3
302	82	3.82	0.92	5	1	4
303	401	2.97	1	5	1	3
304	33	3.09	1.07	5	1	3
305	122	2.49	1.04	5	1	2.5
306	314	4.23	0.88	5	1	4
307	228	4.1	0.94	5	1	4
308	188	3.96	0.95	5	1	4
309	46	3.7	1.11	5	1	4
310	5	2.4	1.14	4	1	2
311	1	3	NA	3	3	3
312	105	2.41	1.09	5	1	2
313	53	2.89	1.17	5	1	3
314	280	3.87	0.94	5	1	4
315	144	2.63	1.18	5	1	3
316	1059	3.49	1.01	5	1	4
317	614	3.19	1.02	5	1	3
318	2121	4.55	0.7	5	1	5
319	263	3.9	0.87	5	1	4
320	30	3.37	1.03	5	1	3
321	60	3.75	0.95	5	1	4
322	195	3.67	1.01	5	1	4
324	32	3.97	0.78	5	2	4
325	48	2.48	1.17	5	1	2.5
326	59	4.36	0.83	5	1	5
327	342	2.61	1.28	5	1	3
328	135	3.13	1.08	5	1	3
329	941	3.37	0.97	5	1	3
330	136	2.74	1.12	5	1	3
331	20	3.15	0.81	5	2	3
332	157	2.56	1.06	5	1	3
333	385	3.52	1.14	5	1	4
334	109	3.86	1.03	5	1	4
335	39	3.51	0.88	5	1	4
336	18	2.67	1.19	5	1	2
337	657	3.85	0.9	5	1	4
338	205	2.88	1.03	5	1	3
339	641	3.49	0.93	5	1	4
340	80	3.27	0.95	5	1	3
341	30	3.8	1.03	5	2	4
342	497	3.68	1	5	1	4
343	41	2.39	1.28	5	1	2
344	723	3.14	1.14	5	1	3
345	447	3.8	1.02	5	1	4
346	111	3.49	0.97	5	1	4
347	42	3.29	1.17	5	1	3
348	424	3.7	0.95	5	1	4
349	1005	3.73	0.82	5	1	4
350	491	3.39	0.88	5	1	3
351	250	3.34	1.03	5	1	3
352	111	3.12	1.13	5	1	3
353	690	3.45	1.09	5	1	4
354	65	3.17	0.98	5	1	3
355	241	2.36	0.99	5	1	2
356	2076	4.09	1.01	5	1	4
357	1168	3.74	0.94	5	1	4
358	139	3.17	1.08	5	1	3
359	18	3.22	0.88	5	2	3
360	121	2.49	1.13	5	1	2
361	255	3.43	0.87	5	1	3
362	233	3.36	0.98	5	1	3
363	62	4.26	0.81	5	1	4
364	1054	3.87	0.96	5	1	4
365	69	3.16	0.95	5	1	3
366	243	2.83	1.24	5	1	3
367	1126	3.28	1.02	5	1	3
368	766	3.53	0.96	5	1	4
369	56	3.36	0.94	5	1	3
370	393	2.9	1.06	5	1	3
371	199	3.2	0.91	5	1	3
372	412	3.17	0.94	5	1	3
373	250	3.86	0.82	5	1	4
374	172	2.1	1.04	5	1	2
375	17	3.29	0.85	5	2	3
376	334	3.25	0.9	5	1	3
377	1539	3.55	0.97	5	1	4
378	129	2.94	0.97	5	1	3
379	422	2.9	1.01	5	1	3
380	1330	3.63	0.94	5	1	4
381	204	3.26	1.04	5	1	3
382	261	2.94	1.07	5	1	3
383	258	3.28	0.92	5	1	3
384	40	2.9	1.01	5	1	3
385	8	3.38	0.92	5	2	3
386	29	2.62	1.18	4	1	3
387	98	2.73	0.99	5	1	3
388	87	3.64	0.89	5	1	4
389	13	3.77	1.01	5	2	4
390	57	3.6	1.07	5	1	4
391	38	3.24	1	5	1	3
392	24	2.71	1.16	5	1	3
393	98	1.88	1.01	5	1	2
394	16	3.69	0.95	5	2	3.5
396	1	4	NA	4	4	4
397	11	2.45	1.13	4	1	3
398	1	4	NA	4	4	4
401	2	3	1.41	4	2	3
402	1	3	NA	3	3	3
404	4	3.75	0.96	5	3	3.5
405	192	2.13	1.13	5	1	2
406	8	3.62	0.74	4	2	4
407	183	2.93	1.23	5	1	3
408	70	3.31	1.11	5	1	3
409	49	3.02	0.92	5	1	3
410	437	2.89	1.01	5	1	3
411	13	2.62	1.45	5	1	3
412	280	3.56	0.91	5	1	4
413	231	2.54	1.04	5	1	3
414	84	2.63	1.02	5	1	3
415	172	2.5	0.92	5	1	3
416	83	2.47	1.06	5	1	2
417	196	3.5	1.03	5	1	4
418	29	2.52	1.09	5	1	2
419	152	2.18	0.98	5	1	2
420	336	2.5	1.03	5	1	2
421	88	3.4	1.05	5	1	3
422	52	3.12	0.98	5	1	3
423	210	3.1	0.92	5	1	3
424	67	2.55	1	5	1	3
425	101	3.62	0.85	5	2	4
426	257	3.09	0.98	5	1	3
427	159	2.36	1.09	5	1	2
428	250	3.91	0.87	5	1	4
429	181	2.39	1.19	5	1	2
430	23	2.43	0.9	4	1	2
431	357	3.69	0.87	5	1	4
432	375	2.57	0.96	5	1	3
433	45	2.76	0.86	5	1	3
434	667	3.08	1.02	5	1	3
435	508	2.61	1.06	5	1	3
436	136	2.64	1.07	5	1	3
437	58	2.05	0.91	4	1	2
438	145	2.63	1.01	5	1	3
439	2	4.5	0.71	5	4	4.5
440	896	3.81	0.81	5	1	4
441	602	3.69	1.02	5	1	4
442	609	2.99	1.05	5	1	3
443	31	3.39	1.05	5	1	4
444	79	2.33	1.09	5	1	2
445	94	2.61	1.1	5	1	3
446	240	4.08	0.85	5	1	4
447	30	2.5	0.9	4	1	3
448	218	3.6	1.05	5	1	4
449	64	3.66	1.24	5	1	4
450	220	3.27	0.94	5	1	3
451	96	3.19	0.89	5	1	3
452	35	3.31	0.9	5	1	3
453	66	3.23	0.84	5	2	3
454	780	3.54	0.83	5	1	4
455	273	2.59	1.05	5	1	3
456	84	3.96	0.83	5	1	4
457	1902	4.1	0.78	5	1	4
458	80	3.25	1	5	1	3
459	139	2.83	1.01	5	1	3
460	36	2.25	1.08	5	1	2
461	83	3.28	1.09	5	1	3
462	25	2.56	1.12	5	1	2
463	45	2.73	0.99	5	1	3
464	195	2.75	1.04	5	1	3
465	103	3.33	1.13	5	1	3
466	541	2.8	1.08	5	1	3
467	50	3.14	1.01	5	1	3
468	325	3.3	0.94	5	1	3
469	63	2.97	1.18	5	1	3
470	35	1.71	0.93	4	1	1
471	577	3.62	1.04	5	1	4
472	43	2.72	1.03	5	1	3
473	143	2.24	1.02	5	1	2
474	913	3.83	0.79	5	1	4
475	298	3.91	0.84	5	1	4
476	35	2.69	1.02	4	1	3
477	187	3.45	0.92	5	1	4
478	21	2.43	0.81	4	1	3
479	123	2.74	0.96	5	1	3
480	2558	3.77	0.97	5	1	4
481	281	3.4	0.97	5	1	3
482	166	3.54	1.07	5	1	4
483	72	3.74	0.86	5	2	4
484	28	2.61	1.07	4	1	3
485	473	2.51	1.05	5	1	2
486	59	2.78	1.1	5	1	3
487	59	2.63	1.14	5	1	3
488	34	3.38	0.95	5	1	3
489	90	2.53	0.91	5	1	3
490	175	3.31	0.96	5	1	3
491	202	3.32	0.94	5	1	3
492	317	3.72	0.85	5	1	4
493	283	3.6	1	5	1	4
494	392	3.35	0.91	5	1	3
495	40	3.38	1.05	5	1	4
496	37	3.22	1.34	5	1	3
497	637	4	0.88	5	1	4
498	46	2.74	1	4	1	3
499	46	2.76	0.9	5	1	3
500	803	3.42	1	5	1	3
501	88	3.59	1.17	5	1	4
502	152	1.93	0.93	4	1	2
503	12	3.58	1	5	2	4
504	165	2.95	1.08	5	1	3
505	67	2.52	1.01	5	1	2
506	104	3.5	1.16	5	1	4
507	298	3.51	0.92	5	1	4
508	535	3.9	0.9	5	1	4
509	586	3.67	1.13	5	1	4
510	40	2.38	0.98	4	1	2
511	147	3.07	1.06	5	1	3
512	166	2.87	1.1	5	1	3
513	65	3.15	0.96	5	1	3
514	328	3.53	0.92	5	1	4
515	432	3.91	0.96	5	1	4
516	235	2.89	0.98	5	1	3
517	368	3.17	0.95	5	1	3
518	141	2.42	1.06	5	1	2
519	190	1.93	0.92	4	1	2
520	354	2.91	1.16	5	1	3
521	112	3.38	0.97	5	1	4
522	79	3.56	1.02	5	1	4
523	115	3.69	0.93	5	1	4
524	465	3.61	0.98	5	1	4
525	20	3.15	1.23	5	1	3
526	8	2.5	1.2	4	1	2.5
527	2197	4.51	0.76	5	1	5
528	65	2.51	1.11	5	1	2
529	690	3.98	0.82	5	1	4
530	2	3.5	0.71	4	3	3.5
531	322	3.79	0.96	5	1	4
532	364	3.04	1.24	5	1	3
533	194	2.74	1	5	1	3
534	270	3.83	0.96	5	1	4
535	289	3.83	0.99	5	1	4
536	54	3.17	1.08	5	1	3
537	197	3.05	0.98	5	1	3
538	299	3.84	0.87	5	1	4
539	946	3.76	0.96	5	1	4
540	165	2.24	0.94	5	1	2
541	1703	4.27	0.88	5	1	4
542	201	2.68	1.15	5	1	3
543	657	3.39	1.02	5	1	3
544	126	2.66	0.9	5	1	3
545	1	2	NA	2	2	2
546	332	1.89	1.05	5	1	2
547	117	2.86	1.05	5	1	3
548	130	2.53	0.93	5	1	3
549	154	3.84	1.06	5	1	4
550	165	3.03	1.08	5	1	3
551	954	3.72	1.07	5	1	4
552	502	3.25	1.01	5	1	3
553	529	3.87	1.05	5	1	4
554	26	2.62	0.94	4	1	3
555	622	3.93	0.96	5	1	4
556	120	4.25	0.75	5	1	4
557	2	4.5	0.71	5	4	4.5
558	128	2.7	1.1	5	1	3
559	5	3	2	5	1	3
560	8	3.62	0.52	4	3	4
561	13	3.62	0.96	5	2	4
562	455	3.8	1.04	5	1	4
563	16	3.25	1	5	1	3
564	39	2.31	1	4	1	2
565	55	3.13	1.06	5	1	3
566	13	2.92	0.95	5	2	3
567	10	3.6	0.97	5	2	3.5
568	31	3.77	0.92	5	1	4
569	95	2.94	0.95	5	1	3
570	23	3.22	1.28	5	1	3
571	34	3.59	0.89	5	2	4
572	2	3	2.83	5	1	3
573	21	3.52	1.08	5	1	4
574	166	3.45	1.02	5	1	4
575	104	2.83	1.15	5	1	3
576	1	3	NA	3	3	3
577	52	2.96	1.03	5	1	3
578	2	4.5	0.71	5	4	4.5
579	1	2	NA	2	2	2
580	60	3.22	1.04	5	1	3
581	131	4.03	0.89	5	1	4
582	2	3	0	3	3	3
583	26	3.65	1.23	5	1	4
584	1	4	NA	4	4	4
585	397	2.91	1.11	5	1	3
586	654	3.13	1.09	5	1	3
587	1074	3.49	1.05	5	1	4
588	1287	3.8	0.96	5	1	4
589	2514	4.05	0.91	5	1	4
590	1382	3.93	1	5	1	4
591	2	2	1.41	3	1	2
592	1357	3.6	0.99	5	1	4
593	2450	4.34	0.83	5	1	5
594	726	3.83	0.96	5	1	4
595	990	3.9	1.02	5	1	4
596	467	3.75	0.95	5	1	4
597	985	3.64	1.05	5	1	4
598	7	4.29	0.95	5	3	5
599	252	4.12	0.89	5	1	4
600	29	2.97	1.12	5	1	3
601	1	3	NA	3	3	3
602	40	4.1	0.98	5	1	4
603	55	3	1.05	5	1	3
605	212	3.3	0.91	5	1	3
606	91	2.23	1.04	5	1	2
607	2	2	1.41	3	1	2
608	2373	4.25	0.94	5	1	5
609	66	2.77	1	4	1	3
610	593	3.54	1.07	5	1	4
611	208	2.46	1.28	5	1	2
612	72	2.33	0.9	4	1	2
613	75	3.64	0.95	5	1	4
614	9	2.67	0.87	4	1	3
615	62	4.02	0.97	5	1	4
616	262	3.35	1.04	5	1	3
617	15	3.53	1.06	5	2	3
618	9	2.11	1.36	5	1	2
619	32	2.59	1.01	4	1	3
621	42	3.71	0.94	5	1	4
623	3	3	1	4	2	3
624	1	4	NA	4	4	4
626	18	2.28	1.23	4	1	2
627	119	3.59	1.01	5	1	4
628	459	3.9	0.83	5	1	4
630	7	2.86	1.21	4	1	3
631	72	2.1	1.19	5	1	2
632	13	4	1.08	5	2	4
633	19	3.63	0.96	5	2	4
634	3	1.67	1.15	3	1	1
635	74	3.61	0.76	5	2	3.5
637	131	2.5	1.12	5	1	2
638	19	3.21	1.03	5	1	3
639	74	2.62	1.07	5	1	3
640	68	2.68	0.97	5	1	3
641	1	1	NA	1	1	1
642	1	2	NA	2	2	2
643	3	2	1	3	1	2
644	1	2	NA	2	2	2
645	20	3.6	0.82	5	2	3.5
647	420	3.55	0.81	5	1	4
648	1446	3.42	0.98	5	1	3
649	15	4.2	0.86	5	3	4
650	85	3.53	0.91	5	1	4
651	1	2	NA	2	2	2
652	9	2.89	0.78	4	2	3
653	584	3.23	0.98	5	1	3
655	1	1	NA	1	1	1
656	35	2.6	1.14	5	1	3
657	2	3	0	3	3	3
659	24	3.67	1.17	5	1	4
660	2	1.5	0.71	2	1	1.5
661	499	3.44	1.02	5	1	4
662	120	2.99	0.99	5	1	3
663	254	3.43	1.11	5	1	4
664	8	3	0.76	4	2	3
665	33	3.76	1.12	5	2	4
666	3	3.33	1.53	5	2	3
667	43	1.88	0.96	5	1	2
668	45	4.4	0.94	5	1	5
669	21	4.14	1.24	5	1	5
670	56	4.41	1.02	5	1	5
671	430	3.7	1.13	5	1	4
672	2	2	0	2	2	2
673	542	2.61	1.01	5	1	3
674	366	3.01	1.16	5	1	3
678	289	4.24	0.87	5	1	4
679	2	3.5	0.71	4	3	3.5
680	62	3.37	1.19	5	1	3
681	14	4	1.04	5	2	4
682	3	4.33	0.58	5	4	4
684	1	1	NA	1	1	1
685	30	3.3	1.06	5	1	3
687	3	3	1.73	5	2	2
688	203	2.28	0.98	5	1	2
690	2	2	1.41	3	1	2
691	112	3.13	1.09	5	1	3
692	102	2.1	1.05	5	1	2
694	130	2.65	1	5	1	3
695	124	3.22	0.91	5	1	3
696	4	3.25	1.26	5	2	3
697	78	2.55	1.01	5	1	3
698	5	2.2	0.84	3	1	2
700	138	3.33	1.05	5	1	3
701	1	4	NA	4	4	4
702	24	3.67	0.96	5	2	4
703	10	1.6	0.84	3	1	1
704	40	2.3	1.16	4	1	2
705	34	3.82	0.76	5	1	4
706	2	2.5	2.12	4	1	2.5
707	264	3.09	0.9	5	1	3
708	646	3.46	0.9	5	1	4
709	137	3.06	1.05	5	1	3
710	48	2.31	1.03	4	1	2
711	58	2.5	1.03	5	1	3
712	2	3.5	0.71	4	3	3.5
714	144	3.93	1.09	5	1	4
715	49	3.57	1.06	5	1	4
716	27	2.63	1.11	5	1	3
717	1	4	NA	4	4	4
718	31	3.52	1.31	5	1	4
719	226	2.88	1.04	5	1	3
720	416	4.44	0.81	5	1	5
722	27	3.81	0.68	5	2	4
724	402	3.07	1.02	5	1	3
725	81	2.74	1.06	5	1	3
726	9	3	0.5	4	2	3
728	212	3.76	0.9	5	1	4
729	3	3.67	1.53	5	2	4
730	1	1	NA	1	1	1
731	46	2.85	0.84	5	1	3
732	6	2.83	0.98	4	1	3
733	1264	3.72	0.96	5	1	4
734	2	3	1.41	4	2	3
735	98	3.4	1.27	5	1	4
736	1057	3.18	1.1	5	1	3
737	278	2.01	1.07	5	1	2
741	300	4.1	0.94	5	1	4
742	161	2.52	1.11	5	1	3
743	105	2.56	1.2	5	1	3
744	3	2	1	3	1	2
745	630	4.51	0.67	5	1	5
746	30	4.03	0.76	5	3	4
747	53	1.98	1.17	5	1	2
748	394	3.17	0.95	5	1	3
749	4	2.75	1.26	4	1	3
750	1287	4.46	0.8	5	1	5
751	15	3.53	1.36	5	1	4
753	31	3.13	0.96	5	1	3
754	12	3.08	1.31	5	1	3
755	9	3.78	0.44	4	3	4
756	4	3	0.82	4	2	3
757	4	3.75	0.5	4	3	4
758	1	4	NA	4	4	4
759	55	4.16	0.94	5	1	4
760	30	3.43	0.94	5	1	3.5
761	114	2.8	1.05	5	1	3
762	288	2.19	0.99	5	1	2
763	1	3	NA	3	3	3
764	71	3.31	0.93	5	1	3
765	162	2.65	1.06	5	1	3
766	94	3.55	0.96	5	1	4
767	21	3.24	0.77	5	2	3
769	11	3.18	1.25	5	1	3
771	18	3.78	1.06	5	1	4
774	1	4	NA	4	4	4
775	9	3.22	1.2	5	1	3
776	4	3	1.41	4	1	3.5
778	725	3.97	1.02	5	1	4
779	49	2.67	1.03	5	1	3
780	1644	3.5	1.11	5	1	4
781	95	3.39	1.06	5	1	4
782	140	2.56	1.02	5	1	3
783	363	3.21	1.02	5	1	3
784	365	2.75	1.11	5	1	3
785	742	3.47	1.12	5	1	4
786	429	3.13	1.02	5	1	3
787	3	5	0	5	5	5
788	902	2.99	1.08	5	1	3
789	2	3	1.41	4	2	3
790	1	3	NA	3	3	3
791	2	3.5	0.71	4	3	3.5
792	1	4	NA	4	4	4
793	10	2.6	1.43	5	1	2
796	3	3.33	1.15	4	2	4
798	193	2.7	0.97	5	1	3
799	329	3.36	1.03	5	1	3
800	599	4.08	0.91	5	1	4
801	116	3.12	1.16	5	1	3
802	402	3.52	0.99	5	1	4
803	55	3.69	0.92	5	2	4
804	220	3	0.96	5	1	3
805	324	3.6	0.94	5	1	4
806	60	3.17	0.87	5	1	3
807	14	3	1.18	4	1	3.5
808	40	3.35	1.12	5	1	3
809	102	2.59	0.98	4	1	3
810	115	1.48	0.81	5	1	1
811	9	3.89	0.93	5	3	4
813	46	2.52	1.07	5	1	3
814	1	3	NA	3	3	3
815	6	2	1.26	4	1	1.5
818	179	2.56	1.14	5	1	3
820	3	3	1.73	4	1	4
821	2	2	1.41	3	1	2
823	4	3.25	1.71	5	1	3.5
824	28	3.93	1.09	5	1	4
827	2	3	0	3	3	3
828	52	2.92	1.23	5	1	3
829	123	2.28	1.12	5	1	2
830	283	2.94	1.09	5	1	3
831	20	3.85	0.93	5	1	4
832	532	3.49	0.92	5	1	4
833	76	2.17	0.99	4	1	2
834	3	1.67	1.15	3	1	1
835	96	3.12	1.02	5	1	3
