"movieID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
120	52	2.23	1.06	5	1	2
121	326	3.37	1.1	5	1	3.5
122	80	2.42	1.13	5	1	2
123	82	3.27	0.96	5	1	3
124	144	4.06	0.91	5	1	4
125	183	3.58	0.98	5	1	4
126	70	3.87	0.99	5	1	4
127	310	4.29	0.91	5	1	5
128	47	3.49	1.14	5	1	3
129	97	3.8	0.96	5	1	4
130	17	2.29	1.26	5	1	2
131	65	3.65	1.05	5	1	4
132	192	4.11	0.91	5	1	4
133	136	3.85	1.05	5	1	4
134	157	4.24	0.86	5	2	4
135	187	3.96	1.04	5	1	4
136	83	4.25	0.76	5	1	4
137	127	3.93	1.02	5	1	4
138	16	2.69	1.35	5	1	3
139	37	2.84	0.96	5	1	3
140	48	3.25	1.12	5	1	3
141	57	3.49	0.73	5	2	4
142	44	3.14	1.07	5	1	3
143	161	3.79	1.13	5	1	4
144	182	3.9	0.93	5	1	4
145	46	2.33	1.08	4	1	2
146	8	2.62	1.19	4	1	3
147	144	3.44	1.05	5	1	4
148	101	3.23	1.05	5	1	3
149	18	2.78	1.17	5	1	3
150	125	3.9	1	5	1	4
151	239	3.6	1.09	5	1	4
152	59	3.63	1.03	5	1	4
153	181	3.74	0.91	5	1	4
154	137	3.75	0.95	5	1	4
155	73	3.18	1.17	5	1	3
156	114	4.01	0.95	5	1	4
157	102	3.69	1.04	5	1	4
158	46	2.5	0.75	4	1	2
159	81	3.31	0.83	5	1	3
160	47	3.4	1.1	5	1	4
161	152	3.53	1.01	5	1	4
162	88	3.52	0.99	5	1	3
163	68	3.47	0.89	5	1	4
164	110	3.55	0.92	5	1	4
165	45	4.07	0.89	5	1	4
166	44	4.05	0.68	5	3	4
167	48	3.02	0.93	5	1	3
168	253	4.13	0.93	5	1	4
169	89	4.46	0.81	5	1	5
170	98	4.17	0.94	5	1	4
171	47	3.74	1.05	5	1	4
172	269	4.16	0.96	5	1	4
173	254	4.19	0.99	5	1	4
174	320	4.24	0.89	5	1	4
175	159	3.83	1.06	5	1	4
176	202	3.91	0.97	5	1	4
177	95	3.85	0.97	5	1	4
178	85	4.34	0.76	5	2	5
179	167	3.95	1.12	5	1	4
180	168	4.04	0.98	5	1	4
181	389	3.96	0.91	5	1	4
182	167	3.93	0.95	5	1	4
183	232	4.03	0.91	5	1	4
184	89	3.49	1.14	5	1	4
185	183	4.06	0.91	5	2	4
186	209	3.85	0.9	5	1	4
187	159	4.15	0.94	5	1	4
188	132	3.7	0.96	5	1	4
189	52	4.15	0.8	5	2	4
190	96	4.22	0.92	5	1	4
191	193	4.1	0.85	5	1	4
192	94	4.14	0.9	5	1	4
193	115	3.9	0.74	5	2	4
194	185	4.03	0.84	5	1	4
195	217	3.98	0.9	5	1	4
196	183	3.93	0.89	5	1	4
197	188	4.1	0.91	5	1	4
198	100	3.97	0.9	5	1	4
199	133	4.14	0.85	5	1	4
200	159	3.81	0.99	5	1	4
201	67	3.46	1.15	5	1	4
202	218	3.78	0.96	5	1	4
203	145	3.92	0.92	5	1	4
204	248	3.91	0.87	5	1	4
205	111	4.02	0.9	5	1	4
206	41	3.34	1.13	5	1	4
207	46	3.96	0.97	5	2	4
208	148	3.97	0.94	5	2	4
209	145	3.88	1.01	5	1	4
210	248	3.96	0.87	5	1	4
211	150	3.91	0.88	5	1	4
212	67	3.34	1.19	5	1	4
213	95	4.01	0.94	5	2	4
214	86	3.42	1.12	5	1	3
215	157	3.73	0.98	5	1	4
216	215	3.9	0.91	5	1	4
217	94	3.16	1.06	5	1	3
218	129	3.43	0.9	5	1	3
219	82	3.15	1.31	5	1	3
220	55	3.35	1.16	5	1	3
221	52	3.81	1.01	5	1	4
222	301	3.66	0.92	5	1	4
223	102	4.21	0.85	5	1	4
224	32	3.66	1	5	1	4
225	85	2.95	1.08	5	1	3
226	116	3.39	1.05	5	1	3
227	115	3.24	1.08	5	1	3
228	191	3.88	0.95	5	1	4
229	140	3.09	0.92	5	1	3
230	158	3.52	0.98	5	1	4
231	105	2.66	1.01	5	1	3
232	80	3.24	0.83	5	1	3
233	90	3.31	1.01	5	1	3
234	214	3.79	0.97	5	1	4
235	172	2.87	1.11	5	1	3
236	32	3.47	1.16	5	1	4
237	296	3.71	0.95	5	1	4
238	186	3.85	1.04	5	1	4
239	109	3.67	0.86	5	1	4
240	124	2.77	1.29	5	1	3
241	100	3.48	1.1	5	1	4
242	91	4	1.02	5	1	4
243	99	2.38	1.06	4	1	2
244	33	3.27	1.07	5	1	3
245	188	3.09	0.98	5	1	3
246	207	3.8	1.1	5	1	4
247	4	2	2	5	1	1
248	120	3.66	0.97	5	1	4
249	101	3.15	1.14	5	1	3
250	154	3.44	1.07	5	1	4
251	36	4.25	1.08	5	1	5
252	112	2.98	1.08	5	1	3
253	19	3.68	1.38	5	1	4
254	45	2.4	1.07	4	1	2
255	137	3.43	1.06	5	1	4
256	12	3.25	1.06	5	1	3
257	230	3.7	0.94	5	1	4
258	394	3.81	1	5	1	4
259	126	2.71	1.1	5	1	3
260	101	2.53	1.24	5	1	2
261	26	2.38	1.33	5	1	2
262	52	3.62	1.09	5	1	4
263	14	2.36	1.65	5	1	1.5
264	81	2.72	0.91	5	1	3
265	170	3.86	0.89	5	1	4
266	32	2.78	1.48	5	1	3
269	236	3.86	0.98	5	1	4
270	100	3.62	0.91	5	1	4
271	155	3.15	1.14	5	1	3
272	155	4.26	0.86	5	2	4
273	174	3.55	1.07	5	1	4
274	148	3.5	0.96	5	1	4
275	204	3.99	0.89	5	1	4
276	238	3.71	1.18	5	1	4
277	59	3.44	1.12	5	1	4
278	45	3.29	1.22	5	1	3
279	24	3.29	1.08	5	1	3
280	66	3.26	1.06	5	1	3
281	105	3.12	0.9	5	1	3
282	172	3.66	0.94	5	1	4
283	132	3.68	0.98	5	1	4
284	148	3.16	1.03	5	1	3
285	121	4.23	0.94	5	1	4
286	375	3.63	1.17	5	1	4
287	59	3.49	0.92	5	1	4
288	344	3.46	1.13	5	1	4
289	195	3.05	1.25	5	1	3
290	76	3.13	0.93	5	1	3
291	89	3.4	0.95	5	1	3
292	93	3.73	0.93	5	1	4
293	111	3.8	0.87	5	1	4
294	357	3.16	1.11	5	1	3
295	60	3.38	1.04	5	1	3
296	5	3.2	0.84	4	2	3
297	109	3.61	1.02	5	1	4
298	140	3.72	0.99	5	1	4
299	54	3.06	1.2	5	1	3
300	328	3.63	1.03	5	1	4
301	184	3.3	1.08	5	1	3
302	223	4.08	0.89	5	1	4
304	120	3.57	0.95	5	1	4
305	66	3.65	1.06	5	1	4
306	70	3.89	0.97	5	1	4
307	143	3.43	0.95	5	1	4
308	21	3.14	1.15	5	1	3
309	21	2.81	1.44	5	1	3
310	109	3.63	0.92	5	1	4
311	54	3.56	0.92	5	1	4
312	62	3.21	1.09	5	1	3
313	258	4.23	0.99	5	1	5
314	4	1	0	1	1	1
315	114	4.12	0.81	5	1	4
316	87	4.2	0.83	5	1	4
317	77	3.94	0.88	5	1	4
318	227	4.47	0.84	5	1	5
319	120	3.28	1.12	5	1	3
320	12	4	1.28	5	1	4.5
321	130	3.13	1.04	5	1	3
322	166	3.04	0.99	5	1	3
323	188	2.98	1.13	5	1	3
324	104	3.06	1.34	5	1	3
325	92	2.51	1.37	5	1	2
326	133	3.47	1.14	5	1	4
327	130	3.44	1.03	5	1	3
328	226	3.46	1.01	5	1	4
329	47	3.45	0.93	5	1	3
330	31	2.84	1.19	5	1	3
331	86	3.55	0.88	5	1	4
332	109	3.38	0.91	5	1	3
333	196	3.6	1.04	5	1	4
334	55	3.27	1.21	5	1	3
335	18	2.78	1.22	5	1	3
336	25	2.68	1.28	5	1	2
337	15	3.2	1.26	5	1	4
338	70	2.64	1.22	5	1	3
339	39	3.26	1.14	5	1	3
340	140	3.54	1.21	5	1	4
341	7	2.71	1.38	5	1	2
342	41	3.12	1.14	5	1	3
343	95	2.99	1.16	5	1	3
344	42	3.64	1.12	5	1	4
345	49	3.53	1.1	5	1	4
346	97	3.55	1.15	5	1	4
347	106	3.44	1.08	5	1	4
349	21	2.95	1.07	5	1	3
350	29	3.07	1.19	5	1	3
351	16	2.62	1.15	5	1	3
352	21	1.95	1.36	5	1	1
353	12	2.42	1.38	5	1	2
354	57	3.42	1.03	5	1	4
355	30	3.1	0.99	5	1	3
356	67	3.42	0.87	5	1	4
357	198	4.35	0.79	5	1	4.5
358	109	2.59	1.1	5	1	3
359	14	3.5	1.22	5	1	3
360	5	2.6	1.14	4	1	3
361	9	3.56	1.81	5	1	5
362	23	2.74	1.36	5	1	3
363	37	2.7	1.1	5	1	3
364	28	2.68	1.19	5	1	3
365	30	2.93	1.2	5	1	3
366	34	3.32	1.09	5	1	3
367	136	3.43	0.95	5	1	4
368	22	1.64	1.05	5	1	1
369	45	2.62	1.21	5	1	3
370	27	2.81	1.18	5	1	3
371	57	3.19	1.36	5	1	3
372	31	3.55	0.89	5	1	4
373	33	2.94	0.93	5	1	3
374	7	2	1	3	1	2
375	16	1.88	1.02	4	1	2
376	19	2.74	0.65	4	2	3
377	12	2.08	1.08	4	1	2
378	70	3.8	1.03	5	1	4
379	33	3.09	1.21	5	1	3
380	96	3.34	0.94	5	1	3
381	76	3.62	0.98	5	1	4
382	82	3.6	1	5	1	4
383	20	2.2	0.95	5	1	2
384	53	2.72	0.97	5	1	3
385	165	3.48	1.11	5	1	4
386	66	2.83	0.9	5	1	3
387	53	3.43	1.01	5	1	3
388	19	2.21	0.85	4	1	2
389	17	3.59	1.12	5	1	4
390	7	3.86	0.9	5	3	4
391	42	2.79	0.98	5	1	3
392	54	3.54	1	5	1	4
393	143	3.38	0.98	5	1	3
394	9	3.67	1.12	5	2	4
395	46	2.63	1	5	1	3
396	43	2.86	1.21	5	1	3
397	7	2.43	0.98	4	1	2
398	21	2.19	1.08	4	1	2
399	65	3.31	0.86	5	1	3
400	14	2.86	1.1	4	1	3
401	49	2.73	1.13	5	1	3
402	133	3.42	1.02	5	1	3
403	162	3.46	0.95	5	1	4
404	80	3.7	0.88	5	1	4
405	265	3.31	0.94	5	1	3
406	39	2.56	0.91	4	1	3
407	35	2.54	1.07	5	1	2
408	89	4.51	0.76	5	1	5
409	56	3.18	0.99	5	1	3
410	117	3.09	1.3	5	1	3
411	125	2.97	1.05	5	1	3
412	67	2.48	1.2	5	1	2
413	42	2.55	1.06	4	1	2.5
414	49	3.51	0.94	5	1	4
415	20	2.8	0.77	4	1	3
416	51	3.39	1.04	5	1	3
417	57	3.04	1.07	5	1	3
418	89	3.57	0.93	5	1	4
419	142	3.71	0.99	5	1	4
420	58	3.69	0.86	5	1	4
421	76	3.54	1.15	5	1	4
422	22	2.95	1	5	1	3
423	227	3.85	1.06	5	1	4
424	16	1.38	0.72	3	1	1
425	63	3.83	0.94	5	2	4
426	23	2.83	1.23	5	1	3
427	162	4.3	0.71	5	2	4
428	95	3.85	1	5	1	4
429	74	3.96	0.91	5	1	4
430	79	3.97	0.97	5	1	4
431	116	3.6	1.05	5	1	4
432	134	3.78	1.09	5	1	4
433	131	3.66	1.02	5	1	4
434	47	3.81	0.85	5	1	4
435	169	3.99	0.82	5	2	4
436	77	3.53	0.93	5	1	4
437	3	1	0	1	1	1
438	3	1	0	1	1	1
439	3	1	0	1	1	1
440	10	1.9	1.1	4	1	1.5
441	41	2.46	1.03	5	1	2
442	3	1	0	1	1	1
443	126	3.79	0.91	5	1	4
444	37	2.76	1.01	4	1	3
445	20	3.45	0.89	5	2	3.5
446	7	2.29	1.11	4	1	2
447	89	3.57	1.01	5	1	4
448	64	3.31	0.99	5	1	3
449	90	2.91	1.03	5	1	3
450	48	2.44	1.18	5	1	2
451	126	3.3	1.2	5	1	3
452	50	2.74	1.08	5	1	3
453	12	1.67	0.78	3	1	1.5
454	12	3.08	1.08	5	1	3
455	112	3.21	1.14	5	1	3
456	34	2.26	1.08	4	1	2.5
457	19	1.89	1.15	4	1	1
458	76	3.01	1.09	5	1	3
459	16	3.94	0.85	5	2	4
460	22	3.09	1.06	5	1	3
461	58	3.53	0.78	5	2	3.5
462	112	3.79	0.94	5	1	4
463	58	3.79	1.04	5	1	4
464	21	3.52	1.03	5	1	4
465	60	3.47	1.11	5	1	4
466	41	3.59	1.14	5	1	4
467	32	3.75	0.84	5	2	4
468	49	3.31	1.06	5	1	3
469	52	3.75	0.99	5	1	4
470	79	3.77	0.92	5	1	4
471	175	3.63	0.89	5	1	4
472	122	3.05	1.11	5	1	3
473	95	3.03	0.99	5	1	3
474	143	4.28	0.85	5	2	5
475	183	3.86	1.08	5	1	4
476	118	3.03	1.1	5	1	3
477	80	3.27	1.12	5	1	3
478	79	4.23	0.8	5	2	4
479	123	4.23	0.7	5	2	4
480	144	4.3	0.7	5	3	4
481	47	4	1.08	5	1	4
482	92	3.91	0.99	5	1	4
483	183	4.46	0.74	5	1	5
484	103	4.17	0.77	5	2	4
485	91	3.71	1.1	5	1	4
486	53	3.85	0.91	5	1	4
487	52	4.06	0.87	5	2	4
488	48	4.17	0.81	5	2	4
489	40	4.03	0.77	5	2	4
490	34	4.09	0.75	5	2	4
491	53	3.74	0.9	5	2	4
492	47	3.85	0.83	5	2	4
493	46	4.2	0.83	5	2	4
494	38	4	0.74	5	3	4
495	46	3.59	0.8	5	2	4
496	175	4.13	1.01	5	1	4
497	47	3.83	1.01	5	2	4
498	111	4.14	0.76	5	2	4
499	43	3.88	0.79	5	2	4
501	93	3.47	1.04	5	1	3
502	44	3.77	0.99	5	1	4
503	31	3.71	0.69	5	2	4
504	98	3.87	0.93	5	1	4
505	44	3.93	0.73	5	2	4
506	75	3.89	0.94	5	2	4
507	75	3.84	1.01	5	1	4
508	168	3.62	0.97	5	1	4
509	86	3.99	0.85	5	2	4
510	83	4.01	0.86	5	2	4
511	115	4.28	0.86	5	2	4
512	34	3.94	1.1	5	1	4
513	53	4.34	0.88	5	1	5
514	141	3.89	1.06	5	1	4
515	160	4.25	0.88	5	1	4
516	44	3.84	1.1	5	1	4
517	69	3.8	1.07	5	1	4
518	68	3.63	1.08	5	1	4
519	59	4.08	0.79	5	2	4
520	89	4.13	0.86	5	2	4
521	95	3.74	1.06	5	1	4
522	28	3.79	1.07	5	2	4
523	122	4.02	0.76	5	2	4
524	34	4	0.95	5	1	4
525	58	4.05	0.98	5	1	4
526	95	3.74	1	5	1	4
527	149	4.02	0.79	5	1	4
528	88	4.08	0.86	5	1	4
529	68	4.01	0.91	5	1	4
530	65	4.02	0.94	5	1	4
531	87	3.98	0.89	5	1	4
532	17	3.35	1.11	5	1	3
533	10	3.7	0.82	5	2	4
534	9	3.33	1.32	5	1	3
535	43	3.19	1.1	5	1	3
536	5	3.6	1.67	5	1	4
537	22	3.45	1.1	5	1	4
538	46	3.3	1.17	5	1	4
539	33	2.58	1.12	4	1	3
540	34	2.65	0.85	4	1	3
541	39	2.97	1.09	5	1	3
542	35	2.51	1.07	5	1	3
543	17	3.88	1.05	5	2	4
544	51	3.02	1.09	5	1	3
545	9	1.89	0.78	3	1	2
546	184	3.07	0.97	5	1	3
547	32	3.47	1.24	5	1	4
548	10	1.9	0.88	3	1	2
549	79	3.58	0.94	5	1	4
550	114	3.25	1.03	5	1	3
551	16	2.25	1	4	1	2
552	39	2.95	1.12	5	1	3
553	51	3.25	1.07	5	1	3
554	74	2.72	1.05	5	1	3
555	9	1.78	1.09	4	1	1
556	9	2.67	0.87	4	1	3
557	16	3.06	1.34	5	1	3
558	52	3.75	1.06	5	1	4
559	100	3.21	1.04	5	1	3
560	16	2.81	0.98	4	1	3
561	49	3.08	1.1	5	1	3
562	41	3.17	1.02	5	1	3
563	22	2.64	1.14	5	1	3
564	17	1.94	1.03	4	1	2
565	17	2.65	1.06	4	1	3
566	128	3.56	0.89	5	1	4
567	29	2.66	1.2	5	1	2
568	174	3.6	1	5	1	4
569	51	2.57	0.92	4	1	3
570	40	3.12	1.04	5	1	3
571	25	2.4	0.91	4	1	3
572	20	2.8	1.06	5	1	3
573	38	2.89	1.18	5	1	3
574	11	2.18	1.4	5	1	2
575	32	2.66	1.1	5	1	3
576	69	2.9	1.05	5	1	3
577	32	2.06	0.95	4	1	2
578	69	3.19	1.02	5	1	3
579	15	2.67	1.05	4	1	3
580	26	3.35	1.09	5	1	3
581	38	3.13	1.12	5	1	3
582	129	3.67	1.15	5	1	4
583	32	3	1.19	5	1	3
584	54	3.61	0.92	5	1	4
585	28	2.54	1.2	5	1	2.5
586	26	2.73	0.87	4	1	3
587	8	3.38	0.52	4	3	3
588	149	3.77	1.01	5	1	4
589	26	3.96	0.96	5	2	4
590	9	1.67	1	4	1	1
591	138	3.61	0.87	5	1	4
592	6	3.83	0.98	5	3	3.5
593	5	3.4	1.82	5	1	4
594	2	1.5	0.71	2	1	1.5
595	44	2.89	0.87	5	1	3
596	97	3.37	1.01	5	1	3
597	155	3.23	0.98	5	1	3
598	3	2	1	3	1	2
599	1	1	NA	1	1	1
600	1	2	NA	2	2	2
601	12	4.17	0.83	5	3	4
602	39	3.72	0.86	5	1	4
603	163	4.41	0.72	5	2	5
604	69	4.04	0.81	5	2	4
605	23	3.48	0.9	5	1	4
606	54	4.06	0.92	5	2	4
607	48	4	0.9	5	2	4
608	23	3.83	0.39	4	3	4
609	46	3.7	0.81	5	2	4
610	27	3.48	1.12	5	1	4
611	31	4.06	0.89	5	2	4
612	28	3.82	0.82	5	2	4
613	20	4.15	0.88	5	2	4
614	43	3.72	0.83	5	2	4
615	41	3.98	0.88	5	2	4
616	50	3.22	1.09	5	1	3
617	12	3.5	0.52	4	3	3.5
618	17	3.65	0.79	5	2	4
619	47	3.15	0.91	5	1	3
620	33	3.12	0.74	4	2	3
621	5	3.2	1.48	5	1	3
622	30	3.43	0.77	5	2	3
623	25	2.88	1.13	5	1	3
624	18	3.11	1.08	5	2	3
625	61	3.31	0.76	5	1	3
626	4	3.25	1.71	5	1	3.5
627	50	3.28	1.03	5	1	3
628	130	3.5	0.97	5	1	4
629	56	3.34	0.96	5	1	3
630	25	3.28	0.89	5	2	3
631	93	3.66	1.04	5	1	4
632	51	3.9	0.92	5	2	4
633	52	3.96	0.84	5	2	4
634	17	3.59	1.33	5	1	4
635	19	2.74	0.99	5	1	3
636	73	3.22	0.92	5	1	3
637	28	3	0.9	5	1	3
638	34	3.88	0.88	5	1	4
639	29	3.79	1.05	5	1	4
640	63	2.95	1.36	5	1	3
641	25	4.12	1.13	5	1	4
642	71	3.42	0.97	5	1	3
643	1	1	NA	1	1	1
644	31	3.84	1.04	5	1	4
645	20	3.8	1.01	5	1	4
646	27	3.85	0.86	5	2	4
647	64	4.14	0.97	5	1	4
648	52	3.98	0.85	5	1	4
649	31	3.42	0.81	5	2	3
650	56	3.5	1.13	5	1	3.5
651	129	4.02	0.81	5	2	4
652	65	3.85	0.97	5	1	4
653	28	3.79	0.88	5	1	4
654	119	4.16	0.96	5	1	4
655	174	3.83	0.86	5	1	4
656	37	3.97	1.01	5	1	4
657	105	4.34	0.7	5	2	4
658	53	3.38	1.04	5	1	3
659	90	4.18	0.79	5	2	4
660	121	3.75	0.98	5	1	4
661	63	4.1	0.84	5	2	4
662	61	3.51	0.96	5	1	3
663	79	3.86	1.08	5	1	4
664	38	3.47	1.01	5	1	4
665	71	2.97	1.08	5	1	3
666	3	2	1	3	1	2
667	8	2.25	1.28	5	1	2
668	4	2	1.41	4	1	1.5
669	11	1.64	1.12	4	1	1
671	40	3.6	0.98	5	1	3
672	49	2.78	1.28	5	1	3
673	64	3.59	0.85	5	1	4
674	34	3.03	0.9	5	2	3
675	40	3.5	1.01	5	1	4
676	54	3.31	1.02	5	1	3
677	1	3	NA	3	3	3
678	175	2.84	1	5	1	3
679	79	3.09	1	5	1	3
681	26	2.42	1.42	5	1	2
682	74	3.04	1.24	5	1	3
683	38	2.63	1.17	5	1	3
684	139	3.82	0.79	5	1	4
685	123	3.37	0.91	5	1	3
686	40	3.75	0.98	5	2	4
687	54	2.22	1.09	5	1	2
688	36	1.86	1.13	5	1	1
689	63	3.06	1.19	5	1	3
690	117	3.44	1.05	5	1	4
691	14	3.43	1.09	5	1	3.5
692	129	3.62	0.99	5	1	4
693	76	3.7	0.92	5	1	4
694	36	4.03	1.16	5	1	4
695	10	2.7	1.25	5	1	3
696	60	3.15	0.92	5	1	3
697	25	3.24	1.36	5	1	3
698	10	3	1.15	4	1	3.5
699	78	3.68	0.92	5	1	4
700	12	2.58	1.16	5	1	2.5
701	8	4.12	0.64	5	3	4
702	36	2.86	1.1	5	1	3
703	12	3.58	0.79	5	2	4
704	18	2.94	0.87	5	2	3
705	109	3.98	0.98	5	1	4
706	5	2.6	1.14	4	1	3
707	48	3.79	1.07	5	1	4
708	74	3.49	0.95	5	1	4
709	77	4.04	0.95	5	1	4
710	59	3.51	0.92	5	1	4
711	4	3.25	0.96	4	2	3.5
712	42	3.05	0.76	4	1	3
713	58	3.6	1.02	5	1	4
714	8	3.25	0.89	4	2	3.5
715	64	3.28	1.23	5	1	3.5
716	46	3.15	1.25	5	1	3
717	63	2.73	1.15	5	1	3
718	9	3.56	1.24	5	1	4
719	21	2.33	1.11	4	1	3
720	68	2.88	1.11	5	1	3
721	42	3.26	1.06	5	1	3
722	41	2.88	0.87	5	1	3
723	25	3.08	1.22	5	1	3
724	57	3.53	0.97	5	1	4
725	14	2.86	0.86	4	1	3
726	12	2.5	1.17	4	1	2.5
727	49	3.51	1.1	5	1	4
728	36	3	0.83	4	1	3
729	61	3.49	0.87	5	2	4
730	18	3.67	1.03	5	1	4
731	28	3.14	0.65	4	2	3
732	136	3.65	0.86	5	1	4
733	9	3	1.12	5	1	3
734	18	2.33	0.91	4	1	2.5
735	106	3.78	0.97	5	2	4
736	60	3.83	0.96	5	1	4
737	41	3	1.18	5	1	3
738	24	2.83	1.05	5	1	3
739	120	3.25	1.09	5	1	3
740	53	3.42	1.12	5	1	4
741	45	3.47	1.16	5	1	4
742	208	3.65	0.94	5	1	4
743	31	1.87	0.99	4	1	2
744	72	3.44	0.98	5	1	3
745	13	3.69	1.25	5	1	4
746	82	3.71	0.88	5	1	4
747	80	3.44	0.95	5	1	3
748	233	3.13	1.15	5	1	3
749	39	3.13	1.08	5	1	3
750	100	3.91	1.02	5	2	4
751	134	3.4	0.91	5	1	3
752	33	3.3	1.1	5	1	3
753	17	3.71	1.31	5	1	4
754	51	3.49	0.95	5	1	3
755	73	3.29	0.86	5	2	3
756	103	2.89	1.05	5	1	3
757	3	3.33	0.58	4	3	3
758	18	1.78	0.94	4	1	1.5
759	10	2.2	1.03	4	1	2
760	38	2.61	1.26	5	1	3
761	31	3.13	1.06	5	1	3
762	84	3.36	0.98	5	1	3
763	108	3.43	1.21	5	1	3
764	23	2.74	1.1	4	1	3
765	18	2.94	1	4	1	3
766	6	2.83	0.98	4	1	3
767	9	2.44	1.33	4	1	2
768	42	3.14	1	5	1	3
769	29	2.66	1.29	5	1	3
770	46	3.39	0.95	5	1	3.5
771	34	2.59	0.96	5	1	3
772	40	3.1	1.24	5	1	3.5
773	15	2.93	1.1	4	1	3
774	26	2.85	1.35	5	1	3
775	17	2.76	1.2	5	1	3
776	8	3.38	1.3	5	1	4
777	4	1.25	0.5	2	1	1
778	55	3.62	0.93	5	1	4
779	23	2.48	1.04	4	1	3
780	57	3.07	1.21	5	1	3
781	72	3.35	1	5	1	3
782	6	2.67	1.03	4	1	3
783	30	2.67	0.99	4	1	3
784	2	1	0	1	1	1
