userID,nb.Ratings,mean,sd,max,min,med
251,77,3.79,0.92,5,2,4
252,21,4.43,0.68,5,3,5
253,97,3.98,0.96,5,1,4
254,159,3.05,1.04,5,1,3
255,83,2.54,1.32,5,1,2
256,207,3.99,0.95,5,1,4
257,57,4.04,0.96,5,2,4
258,23,3.74,1.39,5,1,4
259,46,3.87,0.78,5,2,4
260,24,4.04,1.12,5,1,4
261,27,4.11,0.89,5,2,4
262,160,3.17,0.83,5,1,3
263,123,4.05,1,5,1,4
264,120,4.22,1.01,5,1,5
265,46,3.57,1.13,5,1,4
266,23,3.26,1.1,5,1,3
267,185,3.94,0.89,5,1,4
268,326,2.94,1.09,5,1,3
269,322,3,1.4,5,1,3
270,138,4.33,0.99,5,1,5
271,278,3.58,1,5,1,4
272,51,4.33,0.89,5,1,5
273,22,3.64,0.73,5,2,4
274,71,4.06,0.98,5,1,4
275,95,3.12,0.6,4,2,3
276,516,3.47,1.02,5,1,4
277,54,3.5,0.84,5,1,4
278,23,4.26,0.92,5,2,5
279,434,3.27,1.2,5,1,3
280,258,3.58,1,5,1,3.5
281,26,3.19,1.23,5,1,3
282,22,3.5,1.01,5,1,4
283,53,4.13,0.83,5,2,4
284,47,3.55,0.8,5,2,3
285,32,3.94,0.84,5,2,4
286,287,3.71,1.16,5,1,4
287,61,4.11,1.03,5,1,4
288,75,3.88,1.21,5,1,4
289,27,2.93,1.07,5,1,3
290,150,3.35,0.91,5,1,3
291,295,3.68,1.03,5,1,4
292,124,4.23,0.8,5,2,4
293,387,3.03,1.04,5,1,3
294,148,3.47,0.96,5,1,3
295,196,4.24,0.79,5,1,4
296,145,4.18,1.19,5,1,5
297,191,3.44,1.07,5,1,3
298,127,4.03,0.82,5,2,4
299,279,3.47,0.91,5,1,4
300,19,3.68,1,5,1,4
301,275,3.53,0.97,5,1,4
302,20,2.45,0.89,4,1,2
303,483,3.36,1.23,5,1,4
304,26,3.38,1.06,5,1,3
305,220,3.41,1.08,5,1,3
306,32,3.78,1.01,5,1,4
307,112,3.79,1.03,5,1,4
308,397,3.76,0.77,5,1,4
309,20,3.5,1.05,5,2,3.5
310,21,3.86,1.42,5,1,4
311,293,3.8,0.87,5,1,4
312,223,4.38,0.92,5,1,5
313,262,3.6,1,5,1,4
314,244,3.67,1.15,5,1,4
315,87,4.01,0.93,5,1,4
316,75,3.36,1.44,5,1,4
317,22,3.55,0.86,5,2,4
318,173,3.72,1.03,5,1,4
319,22,3.45,0.8,5,2,3
320,154,3.72,0.84,5,1,4
321,125,3.74,0.74,5,2,4
322,51,4.18,0.84,5,2,4
323,88,3.61,0.96,5,1,4
324,66,4.35,0.81,5,1,5
325,141,3.42,1.12,5,1,3
326,187,3.33,1.21,5,1,3
327,282,3.3,0.92,5,1,4
328,283,3.43,0.91,5,1,3
329,64,3.39,0.83,5,2,3
330,147,4.5,0.73,5,2,5
331,70,3.64,1.06,5,1,4
332,183,4.15,0.91,5,2,4
333,26,3.85,0.97,5,1,4
334,329,3.52,0.91,5,1,4
335,22,3.55,1.22,5,1,4
336,130,2.96,1.28,5,1,3
337,34,3.94,1.13,5,1,4
338,75,4,0.94,5,1,4
339,254,4,0.92,5,1,4
340,44,4.16,1.18,5,1,5
341,20,3.75,1.12,5,1,4
342,201,3.44,1.29,5,1,3
343,236,3.98,1.09,5,1,4
344,188,3.66,1.03,5,1,4
345,230,3.64,0.92,5,1,4
346,193,3.29,1.15,5,1,3
347,198,3.57,1.32,5,1,4
348,58,3.9,0.69,5,2,4
349,41,3.2,1.1,5,1,3
350,50,4.32,0.82,5,2,4.5
351,44,4.16,0.94,5,1,4
352,42,3.74,1.19,5,1,4
353,25,3.36,1.35,5,1,4
354,230,3.73,0.87,5,1,4
355,26,4.08,0.48,5,3,4
356,24,3.58,1.14,5,1,4
357,76,4.13,0.9,5,2,4
358,43,3.7,1.21,5,1,4
359,26,3.92,0.8,5,3,4
360,101,3.96,0.86,5,2,4
361,121,3.78,0.96,5,1,4
362,25,3.36,1.52,5,1,4
363,311,3.05,1.28,5,1,3
364,20,3.45,1.1,5,1,4
365,58,3.38,1.18,5,1,4
366,33,4.39,1.09,5,1,5
367,57,4.16,0.75,5,2,4
368,44,3.3,1.11,5,1,3
369,22,4,1.02,5,2,4
370,75,3.69,0.94,5,1,4
371,51,4.1,0.94,5,1,4
372,66,4.3,0.7,5,2,4
373,233,3.73,0.95,5,1,4
374,274,3.31,1.3,5,1,3
375,28,3.68,0.86,5,2,4
376,29,3.76,0.69,5,3,4
377,33,3.91,0.95,5,2,4
378,374,3.42,0.8,5,1,3
379,196,3.99,0.94,5,1,4
380,161,3.21,0.9,5,1,3
381,127,3.81,1.11,5,1,4
382,53,3.47,1.05,5,1,3
383,71,4.38,0.85,5,2,5
384,22,4.14,0.56,5,3,4
385,279,3.29,1.22,5,1,3
386,23,3.65,0.83,5,2,4
387,303,3.36,1.21,5,1,3
388,51,4.16,0.86,5,2,4
389,271,3.7,1.03,5,1,4
390,31,3.84,1.19,5,1,4
391,121,3.77,1.01,5,1,4
392,109,4.04,1.13,5,1,4
393,447,3.34,0.82,5,1,3
394,149,3.86,0.94,5,1,4
395,57,3.89,1.1,5,1,4
396,54,3.41,0.79,5,2,3
397,102,3.71,1.33,5,1,4
398,172,3.71,0.94,5,2,4
399,318,2.94,0.8,5,1,3
400,22,3.59,0.8,5,2,4
401,153,3.12,1.11,5,1,3
402,68,3.9,0.99,5,1,4
403,50,3.68,1.24,5,1,4
404,44,3.25,1.1,5,1,3
405,736,1.83,1.35,5,1,1
406,341,3.53,1.07,5,1,4
407,226,3.47,0.86,5,1,4
408,27,3.74,1.1,5,1,4
409,202,3.6,1.15,5,1,4
410,28,3.04,1.04,5,1,3
411,58,3.78,0.77,5,2,4
412,51,3.94,0.73,5,2,4
413,49,3.63,0.99,5,1,4
414,25,3.88,1.13,5,1,4
415,24,4.17,1.05,5,1,4
416,487,3.85,1.1,5,1,4
417,364,3.24,0.94,5,1,3
418,20,2.9,1.52,5,1,2.5
419,32,4.22,0.91,5,1,4
420,36,4.17,0.85,5,3,4
421,62,3.85,1.04,5,1,4
422,96,3.46,0.93,5,1,3.5
423,63,3.59,0.93,5,1,4
424,44,3.36,1.33,5,1,3.5
425,203,2.96,1.1,5,1,3
426,101,3.83,0.81,5,1,4
427,31,4.55,0.77,5,2,5
428,55,3.93,0.81,5,1,4
429,414,3.39,0.91,5,1,3
430,64,3.55,0.99,5,1,4
431,21,3.38,0.74,5,2,3
432,62,3.71,1.08,5,1,4
433,40,3.5,1.34,5,1,3
434,44,3.7,1.42,5,1,4
435,378,3.31,1.06,5,1,3
436,145,3.75,0.9,5,1,4
437,263,3.58,1.16,5,1,4
438,33,4.06,0.93,5,2,4
439,30,3.7,0.88,5,2,4
440,51,4.18,1.18,5,1,5
441,20,3.5,0.76,5,2,4
442,143,3.13,0.92,5,1,3
443,24,3.38,1.5,5,1,3.5
444,24,3.79,1.1,5,1,4
445,134,1.99,1.1,5,1,2
446,36,2.75,0.91,5,1,3
447,139,3.6,0.98,5,1,4
448,38,3.34,1.42,5,1,4
449,75,3.75,1.15,5,1,4
450,538,3.86,0.86,5,1,4
451,96,2.73,1.37,5,1,3
452,206,3.41,1.24,5,1,4
453,155,3.28,1.06,5,1,3
454,236,2.98,0.93,5,1,3
455,189,3.5,0.75,5,1,4
456,217,3.46,0.84,5,1,4
457,276,4.03,0.95,5,1,4
458,183,3.69,1.11,5,1,4
459,118,3.38,1.05,5,1,3
460,67,3.42,0.89,5,2,3
461,23,3,1.13,5,1,3
462,33,4,1.32,5,1,5
463,132,2.86,1.29,5,1,3
464,53,4.04,0.88,5,2,4
465,80,3.44,0.81,5,1,3
466,101,3.47,1.13,5,1,3
467,43,3.65,0.97,5,2,4
468,143,3.99,0.9,5,2,4
469,43,4.53,0.55,5,3,5
470,56,3.61,0.78,5,2,4
471,31,3.39,1.52,5,1,4
472,263,4.23,0.92,5,1,4
473,34,3.88,0.91,5,2,4
474,327,4.08,0.82,5,1,4
475,20,3.6,1.35,5,1,4
476,83,3.37,1.02,5,1,4
477,35,4.46,0.51,5,4,4
478,113,3.42,1.25,5,1,4
479,200,3.42,1.19,5,1,4
480,60,3.73,0.9,5,1,4
481,56,3.98,0.9,5,1,4
482,25,3.44,0.77,5,2,4
483,59,3.05,0.94,5,1,3
484,139,3.99,0.99,5,1,4
485,26,3.04,1.11,5,1,3
486,187,3.22,0.99,5,1,3
487,231,3.65,1.16,5,1,4
488,153,3.35,0.91,5,1,4
489,107,3.73,1.1,5,2,4
490,57,2.79,1.22,5,1,3
491,33,3.85,1.23,5,1,4
492,55,3.53,1.03,5,1,3
493,134,3.78,1.17,5,1,4
494,47,3.87,1.1,5,1,4
495,213,3.95,1.13,5,1,4
496,128,3.02,1.28,5,1,3
497,279,3.18,0.91,5,1,3
498,149,3.29,0.92,5,1,3
499,102,3.86,1.02,5,1,4
500,224,3.33,1.01,5,1,3
501,73,3.77,0.59,5,3,4
502,36,3.11,1.14,5,1,3
503,158,4.01,1.24,5,1,5
504,251,3.62,0.82,5,1,4
505,112,3.37,1,5,1,3
506,242,3.67,1.08,5,1,4
507,58,4.72,0.77,5,1,5
508,87,3.83,0.98,5,1,4
509,32,2.56,1.32,5,1,2
510,29,2.79,1.11,5,1,3
511,24,3.75,1.11,5,1,4
512,21,4.33,0.86,5,2,5
513,22,4.36,0.73,5,3,4.5
514,194,3.84,0.89,5,1,4
515,40,3,0.93,5,1,3
516,21,4.1,0.77,5,3,4
517,37,3.3,1.24,5,1,3
518,73,3.64,1.1,5,1,4
519,48,4.1,1.42,5,1,5
520,23,3.43,1.31,5,1,4
521,149,3.13,0.87,5,1,3
522,30,4.33,0.8,5,2,4.5
523,100,4.36,0.72,5,2,4
524,305,3.49,1.06,5,1,4
525,54,3.3,0.9,5,1,3
526,68,3.24,1.27,5,1,3
527,137,3.83,0.95,5,1,4
528,53,3.72,1.08,5,1,4
529,43,3.6,0.88,5,1,4
530,45,3.89,0.78,5,2,4
531,30,3.23,1.65,5,1,4
532,270,4.13,0.98,5,1,4
533,259,3.38,1.06,5,1,4
534,80,4.08,0.85,5,1,4
535,218,3.94,0.85,5,1,4
536,162,3.87,0.99,5,1,4
537,489,2.87,0.97,5,1,3
538,81,3.62,0.94,5,1,4
539,56,3.98,0.9,5,2,4
540,63,3.71,0.61,5,2,4
541,132,3.62,1.12,5,1,4
542,135,3.49,0.8,5,2,4
543,197,3.53,0.73,5,2,4
544,31,2.81,1.01,5,1,3
545,161,3.52,0.82,5,1,3
546,59,3.9,1.11,5,1,4
547,23,3.65,1.03,5,1,4
548,155,3.67,1.21,5,1,4
549,25,3.72,0.84,5,2,4
550,40,3.67,1.21,5,1,4
551,334,3.8,1.35,5,1,4
552,84,3.1,0.55,4,2,3
553,100,4.17,0.78,5,2,4
554,114,3.57,0.79,5,1,4
555,52,4.02,0.7,5,2,4
556,44,4.2,1.19,5,1,5
557,51,3.75,1.07,5,1,4
558,20,4.2,0.83,5,2,4
559,76,3.58,1.1,5,1,4
560,100,3.39,0.94,5,1,3
561,357,3.03,1.01,5,1,3
562,72,3.54,1.46,5,1,4
563,30,3.77,1.07,5,1,4
564,34,3.41,0.66,4,2,3.5
565,35,4.54,0.7,5,2,5
566,149,3.44,1.11,5,1,4
567,153,3.96,0.99,5,1,4
568,81,3.37,1.15,5,1,4
569,70,3.49,0.91,5,1,3
570,22,2.68,1.29,5,1,3
571,20,3.45,0.76,4,2,4
572,20,3.25,1.16,5,1,3.5
573,51,3.75,0.63,5,2,4
574,46,3.52,1.19,5,1,4
575,26,3.15,1.46,5,1,3
576,36,3.53,0.88,5,1,4
577,188,3.8,0.84,5,1,4
578,23,2.7,1.11,5,1,3
579,74,3.47,0.91,5,1,3
580,46,3.57,1.17,5,1,3.5
581,28,4.04,1,5,2,4
582,61,3.26,1.15,5,1,3
583,27,4.44,0.7,5,2,5
584,24,3.54,0.93,5,1,4
585,80,3.74,0.94,5,2,4
586,166,3.33,0.87,5,1,3
587,96,3,1.04,5,1,3
588,225,3.74,1.19,5,1,4
589,43,3.44,1.48,5,1,4
590,48,3.5,1.19,5,1,4
591,84,3.65,0.78,5,2,4
592,356,3.82,1.33,5,1,4
593,156,3.61,1.08,5,1,4
594,25,3.48,0.65,5,2,3
595,95,3.19,1.07,5,1,3
596,20,3.6,0.88,5,2,4
597,41,3.63,1.2,5,1,4
598,25,3.68,1.03,5,2,4
599,47,3.89,1.09,5,1,4
600,89,3.58,1.01,5,1,4
601,148,3.08,1.32,5,1,3.5
602,29,3.79,0.77,5,2,4
603,47,3.79,1.1,5,1,4
604,27,3.3,1.27,5,1,3
605,90,3.76,1.19,5,1,4
606,236,3.97,0.88,5,1,4
607,37,3.84,0.69,5,2,4
608,162,3.67,1.24,5,1,4
609,28,2.39,1.75,5,1,1
610,75,3.73,1.07,5,1,4
611,42,3.83,1.1,5,1,4
612,27,3.37,0.97,5,2,3
613,27,4.3,0.87,5,2,5
614,39,3.13,1.1,5,1,3
615,103,3.86,1.09,5,1,4
616,42,3.64,0.79,5,2,4
617,107,2.64,1.33,5,1,3
618,216,3.29,0.98,5,1,3
619,89,3.51,1.27,5,1,4
620,109,3.83,1.02,5,1,4
621,170,3.56,1.05,5,1,4
622,228,3.39,1.14,5,1,4
623,45,3.73,1.05,5,1,4
624,139,3.53,0.75,5,1,4
625,106,3.43,0.73,5,2,3
626,31,2.39,1.54,5,1,2
627,181,3.29,1.08,5,1,3
628,27,4.7,0.72,5,2,5
629,120,4.09,0.99,5,1,4
630,108,3.32,1.06,5,1,3
631,20,3.1,0.91,4,2,3
632,118,3.66,1.02,5,1,4
633,58,3.31,0.75,5,1,3
634,135,3.37,0.95,5,1,3
635,33,3.21,1.05,5,1,3
636,20,4.45,0.83,5,3,5
637,103,2.5,1.2,5,1,2
638,67,3.54,1.03,5,1,4
639,147,2.97,1.13,5,1,3
640,109,4.23,0.81,5,1,4
641,39,4.1,0.79,5,2,4
642,318,3.62,1.16,5,1,4
643,205,3.73,0.79,5,2,4
644,42,4,0.62,5,1,4
645,122,3.96,0.86,5,1,4
646,38,2.95,0.7,5,1,3
647,58,3.83,0.65,5,2,4
648,295,3.25,1.27,5,1,3
649,24,3.79,0.98,5,2,4
650,311,3.15,0.8,5,1,3
651,21,3.29,1.38,5,1,3
652,22,3.14,1.04,5,1,3
653,282,2.7,1.18,5,1,3
654,146,3.71,1.07,5,1,4
655,678,2.9,0.73,5,1,3
656,24,2.54,1.1,5,1,3
657,29,3.24,1.21,5,1,4
658,71,3.73,0.81,5,2,4
659,191,3.79,0.84,5,1,4
660,223,2.59,0.97,5,1,2
661,121,3.92,0.91,5,1,4
662,22,3.82,0.96,5,2,4
663,158,3.53,0.91,5,1,4
664,166,3.75,0.94,5,1,4
665,142,3.48,0.78,5,1,4
666,245,3.67,0.79,5,2,4
667,47,3.96,1.02,5,1,4
668,46,3.52,1.05,5,1,4
669,98,3.41,1.16,5,1,3
670,46,3.85,1.03,5,2,4
671,124,3.58,1.16,5,1,3
672,29,3.24,1.12,5,1,3
673,35,3.89,0.99,5,1,4
674,41,3.66,0.99,5,1,4
675,34,3.71,1.36,5,1,4
676,76,3.62,1.44,5,1,4
677,49,3.59,1.38,5,1,4
678,28,3.43,1,5,1,3
679,62,3.66,0.97,5,1,4
680,38,4,0.77,5,2,4
681,22,3.23,1.48,5,1,3.5
682,397,3.13,1.01,5,1,3
683,75,3.23,1.02,5,1,3
684,86,3.49,0.93,5,1,4
685,20,2.05,0.76,3,1,2
686,71,4.56,0.87,5,1,5
687,21,3.48,0.87,5,2,4
688,24,4.83,0.64,5,2,5
689,36,3.83,1.23,5,1,4
690,115,3.15,1.08,5,1,3
691,31,4.26,1.15,5,1,5
692,40,3.27,0.88,5,1,3
693,154,3.14,0.96,5,1,3
694,157,4.15,0.64,5,3,4
695,38,3.29,1.31,5,1,4
696,29,3.93,1.22,5,1,4
697,103,3.72,1.26,5,1,4
698,127,2.84,1.13,5,1,3
699,148,3.14,0.74,5,1,3
700,21,3.67,0.73,5,3,4
701,32,4.22,0.75,5,3,4
702,31,2.45,1.52,5,1,2
703,47,3.53,1.06,5,1,4
704,90,3.78,1.03,5,2,4
705,114,3.71,1.13,5,1,4
706,29,3.31,1.2,5,1,4
707,234,3.49,1.02,5,1,4
708,105,3.2,1.27,5,1,3
709,138,3.57,1.01,5,1,4
710,86,3.7,0.81,5,1,4
711,221,3.86,1.02,5,1,4
712,162,3.77,0.91,5,1,4
713,30,2.97,0.89,5,1,3
714,44,3.52,1.05,5,1,3
715,167,3.38,1.06,5,1,4
716,269,3.89,1.04,5,1,4
717,92,3.7,1.13,5,1,4
718,39,3.69,1.06,5,1,4
719,67,3.1,1.21,5,1,3
720,30,3.97,0.76,5,2,4
721,166,3.54,1.02,5,1,3
722,42,3.62,0.82,5,2,4
723,22,3.27,0.94,5,1,3
724,84,2.18,1.32,5,1,2
725,25,3.8,0.96,5,1,4
726,24,3,1.29,5,1,3
727,321,3.03,1.03,5,1,3
728,26,3.58,0.76,5,2,4
729,21,2.86,1.24,5,1,3
730,37,3.22,1.18,5,1,3
731,83,3.39,1.44,5,1,4
732,20,3.7,1.38,5,1,4
733,107,3.03,1.06,5,1,3
734,64,3.61,1.02,5,1,4
735,53,3.32,0.98,5,1,3
736,24,3,1.41,5,1,3
737,33,3.97,1.02,5,1,4
738,148,3.68,0.83,5,2,4
739,35,3.6,1.54,5,1,4
740,20,3.4,0.99,5,1,3.5
741,104,3.46,1.04,5,1,3
742,26,3.46,1.1,5,1,4
743,34,3.65,1.1,5,1,4
744,27,3.85,0.86,5,2,4
745,60,3.1,1.3,5,1,3
746,67,3.64,1.01,5,1,4
747,291,4.05,1.14,5,1,4
748,108,3.72,0.78,5,1,4
749,305,3.62,0.96,5,1,4
750,32,3.12,1.04,4,1,3
751,167,3.55,1.07,5,1,4
752,73,3.21,1.21,5,1,3
753,57,3.6,1.19,5,1,4
754,34,3.38,0.89,5,1,3
755,38,3.11,1.27,5,1,3
756,109,3.19,0.99,5,1,3
757,166,3.37,0.77,5,1,3
758,355,3.88,1.03,5,1,4
759,32,4.06,0.95,5,2,4
760,41,3.24,1.2,5,1,3
761,66,2.85,1.43,5,1,3
762,21,3.05,1.69,5,1,3
763,129,3.78,0.88,5,2,4
764,109,3.69,0.88,5,1,4
765,23,4.09,1.12,5,2,4
766,175,3.35,0.84,5,1,3
767,37,4.43,0.55,5,3,4
768,64,3.27,1.16,5,1,3
769,29,3.07,1.03,5,1,3
770,62,4.27,0.87,5,2,4.5
771,70,3.71,1.34,5,1,4
772,33,4,0.83,5,2,4
773,161,3.28,1.2,5,1,3
774,224,2.06,1.14,5,1,2
775,27,3.81,0.79,5,2,4
776,105,3.47,1.12,5,1,4
