"userID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
98	20	3.65	1.23	5	1	3.5
99	97	3.52	1.11	5	1	4
100	43	3.02	0.89	4	1	3
101	53	2.85	0.89	5	1	3
102	161	2.6	0.74	4	1	3
103	24	3.67	1.01	5	1	4
104	71	2.65	1.17	5	1	3
105	18	3.5	1.1	5	2	3.5
106	47	3.83	0.73	5	2	4
107	20	3.05	1.23	5	1	3
108	29	3.62	0.98	5	2	3
109	179	3.44	1.15	5	1	3
110	97	3.04	0.85	5	1	3
111	19	3.68	0.95	5	2	4
112	35	3.69	1.08	5	1	4
113	39	3.74	1.19	5	1	4
114	36	3.5	0.91	5	2	3
115	65	4.03	1.15	5	1	4
116	108	3.03	0.98	5	1	3
117	67	3.9	0.99	5	1	4
118	59	4.69	0.73	5	1	5
119	142	3.96	0.96	5	1	4
120	19	3.79	0.92	5	2	4
121	57	3.58	1.36	5	1	4
122	42	4.02	0.92	5	1	4
123	42	3.93	1.05	5	1	4
124	20	3.55	1.05	5	1	3.5
125	138	3.56	1.33	5	1	4
126	37	3.51	1.22	5	1	4
127	18	4.11	1.49	5	1	5
128	141	3.61	0.99	5	1	4
129	20	2.65	1.09	5	1	3
130	264	4.03	0.95	5	1	4
131	20	4.05	1.1	5	1	4
132	19	3.84	0.69	5	3	4
133	18	3.39	1.09	5	1	3
134	18	3.56	1.15	5	2	3.5
135	41	3.37	0.7	4	2	3
136	28	4.39	0.79	5	2	5
137	34	4.24	1.16	5	1	5
138	37	4.24	0.68	5	2	4
139	20	3.9	0.85	5	2	4
140	16	3.44	0.81	5	2	3
141	89	3.46	1.31	5	1	4
142	19	3.58	1.35	5	1	4
143	15	4	1	5	2	4
144	148	3.7	0.94	5	1	4
145	234	3.32	1.33	5	1	3
146	21	3.67	1.24	5	1	4
147	11	4.36	0.81	5	3	5
148	51	4.1	1.25	5	1	5
149	26	2.88	1.11	5	1	3
150	23	3.96	0.77	5	2	4
151	237	4.03	1.02	5	1	4
152	83	4.34	0.99	5	1	5
153	18	2.94	1.59	5	1	2.5
154	46	3.93	0.9	5	2	4
155	17	2.65	0.7	4	2	3
156	27	3.7	0.82	5	2	4
157	42	3.76	1.27	5	1	4
158	131	3.81	1	5	1	4
159	75	3.53	1.33	5	1	4
160	88	3.97	0.99	5	1	4
161	45	2.62	1.19	5	1	2
162	29	3.66	0.72	5	2	4
163	19	3.26	0.93	5	1	3
164	45	4.13	0.94	5	2	4
165	23	4.04	0.88	5	2	4
166	14	3.36	1.39	5	1	3
167	40	3.45	1.4	5	1	4
168	48	3.33	1.46	5	1	4
169	29	4.1	0.86	5	3	4
170	17	3.88	0.93	5	3	4
171	20	3.4	0.68	4	2	3.5
172	17	3.47	0.62	5	3	3
173	34	4.24	0.89	5	1	4
174	135	3.57	1.58	5	1	4
175	31	3.74	1.21	5	1	4
176	42	3.79	1.02	5	1	4
177	92	3.6	1	5	1	4
178	215	3.73	0.93	5	1	4
179	32	2.88	1.68	5	1	3
180	49	3.98	1.27	5	1	5
181	319	1.54	0.89	5	1	1
182	24	3.92	0.88	5	3	4
183	47	3.15	0.93	5	1	3
184	191	3.68	0.82	5	1	4
185	32	4.12	0.49	5	3	4
186	76	3.37	1.18	5	1	3.5
187	37	3.97	0.96	5	1	4
188	89	3.74	1.01	5	1	4
189	149	3.95	1.12	5	1	4
190	48	3.31	0.97	5	1	3
191	22	3.59	0.8	5	2	3.5
192	29	3.41	1.09	5	1	4
193	92	3.18	1.12	5	1	3
194	234	2.97	1.04	5	1	3
195	75	3.35	1.03	5	1	3
196	28	3.75	0.97	5	2	4
197	92	3.42	1.19	5	1	3
198	138	3.22	0.98	5	1	3
199	30	3.07	1.6	5	1	3
200	159	4.04	0.82	5	2	4
201	284	3.05	1.06	5	1	3
202	15	2.73	1.22	4	1	3
203	32	3.5	0.84	5	2	3
204	31	3.29	1.3	5	1	3
205	15	2.8	1.08	4	1	3
206	43	2.26	1.56	5	1	1
207	180	3.22	0.85	5	1	3
208	26	3.73	1.12	5	1	4
209	25	3.44	1.19	5	2	4
210	103	4.06	0.8	5	2	4
211	28	3.25	1.11	5	1	3
212	21	3.81	1.33	5	1	4
213	92	4.17	0.88	5	1	4
214	108	3.92	0.81	5	2	4
215	67	3.84	0.83	5	2	4
216	97	3.86	0.97	5	1	4
217	55	3.11	1.4	5	1	3
218	43	3.58	0.82	5	2	4
219	21	3.48	1.72	5	1	4
220	15	3.53	0.92	5	1	4
221	101	3.67	0.83	5	1	4
222	279	3.05	1.24	5	1	3
223	81	3.01	1.31	5	1	3
224	103	2.93	1.06	5	1	3
225	18	4.5	0.79	5	2	5
226	38	3.84	0.92	5	2	4
227	47	3.32	1.07	5	1	4
228	19	3.05	1.51	5	1	3
229	23	2.65	1.56	5	1	2
230	95	3.89	1.12	5	1	4
231	18	3.67	0.97	5	1	4
232	70	3.94	0.8	5	2	4
233	87	4.33	0.79	5	2	5
234	367	3.1	0.9	5	1	3
235	79	4.01	0.79	5	2	4
236	95	3.53	1.13	5	1	4
237	36	4.19	0.67	5	2	4
238	21	3.38	0.8	5	1	3
239	111	4.17	1.31	5	1	5
240	20	3.85	1.27	5	1	4
241	18	3.56	0.98	5	2	4
242	14	4.57	0.65	5	3	5
243	65	3.71	0.74	5	2	4
244	178	3.63	1.06	5	1	4
245	19	3.21	1.08	5	1	3
246	144	2.94	1.33	5	1	3
247	19	3.95	0.97	5	2	4
248	40	3.48	1.22	5	1	3.5
249	114	4.17	0.84	5	1	4
250	92	3.87	1.04	5	1	4
251	61	3.74	0.91	5	2	4
252	12	4.5	0.67	5	3	5
253	68	3.97	1.01	5	1	4
254	118	2.98	1.05	5	1	3
255	65	2.6	1.36	5	1	2
256	162	4.04	0.95	5	1	4
257	41	4.12	0.98	5	2	4
258	19	3.95	1.27	5	1	4
259	32	3.91	0.86	5	2	4
260	18	4.11	0.96	5	2	4
261	17	4.12	0.86	5	3	4
262	129	3.16	0.84	5	1	3
263	90	4.07	0.99	5	1	4
264	86	4.09	1.07	5	1	4
265	27	3.37	1.21	5	1	3
266	17	3.12	1.11	5	1	3
267	134	3.98	0.89	5	2	4
268	253	2.93	1.1	5	1	3
269	238	2.99	1.42	5	1	3
270	109	4.31	1.01	5	1	5
271	219	3.55	1	5	1	4
272	34	4.29	1	5	1	5
273	18	3.67	0.77	5	2	4
274	57	4.02	1.03	5	1	4
275	82	3.09	0.59	4	2	3
276	400	3.47	1.02	5	1	4
277	43	3.6	0.69	5	2	4
278	15	4.33	0.98	5	2	5
279	326	3.24	1.19	5	1	3
280	209	3.59	0.99	5	1	4
281	21	3.33	1.24	5	1	3
282	16	3.62	0.89	5	2	4
283	36	4.08	0.81	5	2	4
284	32	3.47	0.84	5	2	3
285	23	3.96	0.88	5	2	4
286	217	3.66	1.17	5	1	4
287	51	4.1	1.1	5	1	4
288	55	3.98	1.13	5	1	4
289	19	3	1	5	1	3
290	110	3.31	0.86	5	1	3
291	221	3.67	1.05	5	1	4
292	93	4.22	0.85	5	2	4
293	300	3.06	1.04	5	1	3
294	119	3.51	0.95	5	1	3
295	154	4.23	0.81	5	1	4
296	114	4.17	1.23	5	1	5
297	150	3.5	1.09	5	1	4
298	99	3.99	0.84	5	2	4
299	212	3.48	0.93	5	1	4
300	15	3.6	1.06	5	1	4
301	213	3.54	0.93	5	1	4
302	12	2.25	0.87	4	1	2
303	371	3.33	1.21	5	1	4
304	20	3.25	1.07	5	1	3
305	175	3.46	1.1	5	1	3
306	21	3.76	0.94	5	1	4
307	89	3.84	0.99	5	1	4
308	298	3.76	0.75	5	1	4
309	13	3.23	1.09	5	2	3
310	13	3.92	1.26	5	1	4
311	215	3.73	0.89	5	1	4
312	174	4.39	0.93	5	1	5
313	203	3.63	0.96	5	1	4
314	173	3.66	1.18	5	1	4
315	62	4.08	0.86	5	1	4
316	58	3.26	1.42	5	1	4
317	17	3.47	0.94	5	2	4
318	134	3.72	1.01	5	1	4
319	20	3.5	0.76	5	2	3
320	119	3.76	0.79	5	1	4
321	102	3.72	0.72	5	2	4
322	41	4.2	0.87	5	2	4
323	64	3.59	0.94	5	1	4
324	50	4.3	0.86	5	1	4.5
325	109	3.44	1.12	5	1	4
326	137	3.27	1.24	5	1	3
327	220	3.35	0.93	5	1	4
328	217	3.43	0.93	5	1	3
329	50	3.4	0.86	5	2	3
330	114	4.51	0.71	5	2	5
331	51	3.51	1.1	5	1	4
332	144	4.08	0.92	5	2	4
333	24	3.88	0.99	5	1	4
334	253	3.56	0.91	5	1	4
335	16	3.69	1.14	5	1	4
336	102	2.93	1.28	5	1	3
337	27	4.19	1.08	5	1	5
338	61	4	0.97	5	1	4
339	187	3.99	0.93	5	1	4
340	39	4.08	1.22	5	1	4
341	11	3.64	1.29	5	1	4
342	150	3.47	1.27	5	1	3
343	181	3.95	1.1	5	1	4
344	143	3.63	1.02	5	1	4
345	183	3.61	0.9	5	1	4
346	139	3.3	1.15	5	1	3
347	153	3.56	1.31	5	1	4
348	39	3.97	0.67	5	2	4
349	33	3.21	1.14	5	1	3
350	39	4.21	0.86	5	2	4
351	34	4.24	0.85	5	2	4
352	33	3.52	1.2	5	1	4
353	21	3.43	1.4	5	1	4
354	161	3.82	0.86	5	1	4
355	20	4	0.46	5	3	4
356	22	3.64	1.18	5	1	4
357	56	4.07	0.87	5	2	4
358	30	3.7	1.09	5	1	4
359	20	4	0.79	5	3	4
360	73	3.96	0.84	5	2	4
361	91	3.75	0.9	5	1	4
362	18	3.44	1.54	5	1	4
363	220	3.01	1.33	5	1	3
364	15	3.47	1.19	5	1	4
365	42	3.6	1.13	5	1	4
366	24	4.54	0.83	5	2	5
367	43	4.14	0.8	5	2	4
368	37	3.35	1.16	5	1	3
369	19	3.84	1.01	5	2	4
370	51	3.67	1.03	5	1	4
371	35	4.09	0.82	5	2	4
372	52	4.29	0.75	5	2	4
373	179	3.72	0.95	5	1	4
374	199	3.33	1.3	5	1	3
375	24	3.71	0.86	5	2	4
376	23	3.78	0.74	5	3	4
377	19	4	0.94	5	2	4
378	291	3.42	0.83	5	1	3
379	143	3.96	0.99	5	1	4
380	115	3.32	0.88	5	1	3
381	98	3.86	1.13	5	1	4
382	43	3.44	1.05	5	1	3
383	58	4.36	0.89	5	2	5
384	13	4.23	0.6	5	3	4
385	216	3.28	1.23	5	1	3
386	18	3.67	0.84	5	2	4
387	226	3.41	1.2	5	1	4
388	41	4.17	0.89	5	2	4
389	201	3.76	0.99	5	1	4
390	25	3.88	1.13	5	2	4
391	93	3.74	1.05	5	1	4
392	85	4.11	1.09	5	1	4
393	334	3.32	0.84	5	1	3
394	119	3.86	0.96	5	1	4
395	43	3.93	1.12	5	1	4
396	35	3.49	0.85	5	2	4
397	81	3.74	1.29	5	1	4
398	128	3.59	0.94	5	2	4
399	236	2.89	0.75	5	1	3
400	17	3.53	0.8	5	2	4
401	123	3.1	1.08	5	1	3
402	53	3.85	1.05	5	1	4
403	38	3.55	1.25	5	1	4
404	29	3.24	1.15	5	1	3
405	555	1.82	1.33	5	1	1
406	262	3.53	1.09	5	1	4
407	177	3.47	0.85	5	1	4
408	20	3.7	1.13	5	1	4
409	157	3.54	1.16	5	1	4
410	21	3.14	1.01	5	1	3
411	49	3.82	0.78	5	2	4
412	36	3.86	0.68	5	2	4
413	37	3.68	1.08	5	1	4
414	22	3.91	1.11	5	1	4
415	21	4.14	1.11	5	1	4
416	363	3.85	1.07	5	1	4
417	281	3.27	0.94	5	1	3
418	14	2.79	1.53	5	1	2
419	24	4.38	0.65	5	3	4
420	30	4.23	0.82	5	3	4
421	52	3.98	0.94	5	2	4
422	77	3.51	0.88	5	1	4
423	46	3.59	0.98	5	1	4
424	36	3.31	1.39	5	1	3.5
425	165	2.93	1.13	5	1	3
426	75	3.92	0.78	5	1	4
427	24	4.58	0.83	5	2	5
428	43	3.93	0.91	5	1	4
429	325	3.41	0.88	5	1	3
430	45	3.42	0.99	5	1	4
431	14	3.43	0.76	5	2	3
432	54	3.7	1.06	5	1	4
433	29	3.62	1.18	5	2	3
434	36	3.61	1.42	5	1	4
435	285	3.31	1.07	5	1	3
436	108	3.77	0.84	5	1	4
437	210	3.61	1.19	5	1	4
438	26	4.12	0.95	5	2	4
439	21	3.9	0.83	5	2	4
440	35	4.2	1.18	5	1	5
441	16	3.5	0.63	4	2	4
442	103	3.15	0.83	5	1	3
443	19	3.21	1.44	5	1	3
444	17	4	1.17	5	1	4
445	95	1.93	1.06	5	1	2
446	30	2.77	0.94	5	1	3
447	116	3.58	1.03	5	1	4
448	30	3.4	1.38	5	1	4
449	60	3.77	1.11	5	1	4
450	401	3.87	0.86	5	1	4
451	70	2.61	1.34	5	1	2.5
452	144	3.49	1.21	5	1	4
453	108	3.26	1.08	5	1	3
454	167	3	0.95	5	1	3
455	149	3.47	0.76	5	1	3
456	165	3.5	0.87	5	1	4
457	215	4.05	0.93	5	1	4
458	140	3.65	1.14	5	1	4
459	88	3.38	1.01	5	1	3
460	51	3.31	0.88	5	2	3
461	21	3.05	1.16	5	1	3
462	25	4.04	1.43	5	1	5
463	106	2.88	1.29	5	1	3
464	38	3.92	0.91	5	2	4
465	61	3.41	0.82	5	1	3
466	80	3.54	1.14	5	1	4
467	31	3.65	0.98	5	2	4
468	115	4.02	0.89	5	2	4
469	35	4.6	0.55	5	3	5
470	41	3.56	0.81	5	2	4
471	26	3.19	1.58	5	1	3
472	205	4.24	0.9	5	1	4
473	24	3.83	0.96	5	2	4
474	247	4.09	0.78	5	2	4
475	10	3.1	1.37	5	1	3
476	65	3.32	1	5	1	3
477	26	4.46	0.51	5	4	4
478	77	3.29	1.36	5	1	3
479	155	3.41	1.24	5	1	4
480	44	3.77	0.8	5	1	4
481	42	4	0.86	5	1	4
482	19	3.37	0.83	5	2	3
483	47	3	0.98	5	1	3
484	107	3.96	1.03	5	1	4
485	22	2.95	1	5	1	3
486	133	3.2	0.99	5	1	3
487	173	3.67	1.12	5	1	4
488	116	3.35	0.93	5	1	4
489	82	3.71	1.11	5	2	4
490	44	2.77	1.31	5	1	3
491	25	3.84	1.21	5	1	4
492	39	3.51	1.05	5	1	4
493	98	3.8	1.16	5	1	4
494	30	3.83	1.21	5	1	4
495	158	3.91	1.17	5	1	4
496	105	3.09	1.27	5	1	3
497	221	3.15	0.91	5	1	3
498	115	3.28	0.96	5	1	3
499	73	3.84	1.03	5	1	4
500	181	3.33	1.01	5	1	3
501	52	3.77	0.58	5	3	4
502	32	3.12	1.18	5	1	3
503	111	4.04	1.28	5	1	5
504	187	3.61	0.84	5	1	4
505	90	3.39	0.98	5	1	3
506	188	3.71	1.08	5	1	4
507	47	4.79	0.59	5	2	5
508	67	3.79	0.98	5	1	4
509	23	2.83	1.34	5	1	3
510	22	2.64	1.14	5	1	3
511	16	4.06	0.85	5	2	4
512	15	4.4	0.74	5	3	5
513	16	4.31	0.7	5	3	4
514	149	3.86	0.89	5	1	4
515	28	2.86	0.93	4	1	3
516	17	4.06	0.75	5	3	4
517	29	3.21	1.24	5	1	3
518	55	3.67	1.19	5	1	4
519	36	4.33	1.26	5	1	5
520	15	3.4	1.24	5	1	4
521	113	3.15	0.86	5	1	3
522	24	4.33	0.82	5	2	4.5
523	74	4.38	0.75	5	2	5
524	234	3.46	1.07	5	1	4
525	39	3.23	0.87	5	1	3
526	53	3.15	1.25	5	1	3
527	102	3.75	1	5	1	4
528	37	3.59	1.19	5	1	4
529	27	3.52	0.89	5	1	4
530	35	3.8	0.83	5	2	4
531	22	3.23	1.74	5	1	4
532	218	4.11	0.97	5	2	4
533	197	3.46	0.99	5	1	4
534	62	4.19	0.79	5	2	4
535	171	3.92	0.8	5	2	4
536	123	3.8	1.02	5	1	4
537	361	2.86	0.94	5	1	3
538	56	3.61	0.91	5	1	4
539	39	4.15	0.78	5	2	4
540	45	3.67	0.6	5	2	4
541	96	3.64	1.13	5	1	4
542	111	3.5	0.82	5	2	4
543	151	3.49	0.74	5	2	4
544	22	2.64	0.95	5	1	2
545	123	3.48	0.8	5	1	3
546	39	4.1	1.07	5	1	4
547	16	3.69	1.2	5	1	4
548	115	3.6	1.23	5	1	4
549	16	3.69	0.95	5	2	3.5
550	35	3.6	1.26	5	1	4
551	261	3.86	1.33	5	1	4
552	67	3.04	0.56	4	2	3
553	78	4.19	0.74	5	3	4
554	90	3.54	0.81	5	1	4
555	39	4.08	0.66	5	3	4
556	35	4.26	1.17	5	1	5
557	38	3.79	1.07	5	1	4
558	17	4.29	0.85	5	2	4
559	57	3.46	1.18	5	1	4
560	71	3.42	0.89	5	1	3
561	270	3	1.03	5	1	3
562	50	3.52	1.49	5	1	4
563	25	3.84	0.9	5	2	4
564	27	3.41	0.69	4	2	4
565	28	4.57	0.69	5	2	5
566	123	3.44	1.11	5	1	4
567	115	3.92	0.97	5	1	4
568	61	3.31	1.19	5	1	4
569	53	3.57	0.89	5	1	4
570	15	2.53	1.3	5	1	2
571	16	3.31	0.79	4	2	3.5
572	17	3.12	1.17	5	1	3
573	35	3.74	0.61	5	2	4
574	34	3.47	1.11	5	1	4
575	22	3.27	1.49	5	1	3
576	25	3.72	0.79	5	2	4
577	142	3.8	0.85	5	1	4
578	14	2.79	1.19	5	1	3
579	54	3.43	0.96	5	1	3
580	32	3.66	1.15	5	1	4
581	20	4	1.03	5	2	4
582	44	3.52	1.09	5	1	4
583	22	4.64	0.49	5	4	5
584	16	3.44	1.09	5	1	4
585	63	3.75	0.95	5	2	4
586	128	3.32	0.86	5	2	3
587	74	3.04	1.01	5	1	3
588	182	3.75	1.19	5	1	4
589	32	3.59	1.54	5	1	4
590	33	3.39	1.09	5	1	3
591	64	3.66	0.78	5	2	4
592	296	3.84	1.34	5	1	4
593	108	3.6	1.07	5	1	4
594	22	3.55	0.67	5	2	4
595	70	3.14	1.08	5	1	3
596	12	3.42	1	5	2	3
597	32	3.59	1.19	5	1	4
598	22	3.68	1.09	5	2	4
599	34	3.85	1.02	5	2	4
600	69	3.51	1.02	5	1	4
601	119	3.06	1.32	5	1	3
602	20	3.7	0.73	5	2	4
603	37	3.62	1.14	5	1	4
604	24	3.38	1.31	5	1	3.5
605	68	3.85	1.11	5	1	4
606	172	3.96	0.92	5	1	4
607	29	3.93	0.65	5	3	4
608	128	3.72	1.2	5	1	4
609	19	2	1.56	5	1	1
610	55	3.84	0.98	5	1	4
611	34	3.94	1.07	5	1	4
612	21	3.33	1.02	5	2	3
613	21	4.33	0.91	5	2	5
614	31	3.06	1.09	5	1	3
615	77	3.82	1.19	5	1	4
616	33	3.73	0.76	5	2	4
617	87	2.61	1.36	5	1	3
618	166	3.23	0.95	5	1	3
619	69	3.49	1.29	5	1	4
620	81	3.84	0.99	5	1	4
621	131	3.53	1.11	5	1	4
622	172	3.34	1.16	5	1	3.5
623	23	3.61	0.94	5	2	4
624	100	3.55	0.74	5	1	4
625	82	3.43	0.75	5	2	3
626	25	2.2	1.44	5	1	1
627	130	3.32	1.08	5	1	3
628	18	4.67	0.77	5	2	5
629	95	4.04	1.01	5	1	4
630	79	3.3	1.05	5	1	3
631	14	3.14	0.86	4	2	3
632	93	3.69	1.02	5	1	4
633	44	3.27	0.82	5	1	3
634	93	3.38	0.99	5	1	3
635	26	3.27	1.08	5	2	3
636	19	4.53	0.77	5	3	5
637	71	2.52	1.18	5	1	3
638	54	3.57	1.06	5	1	4
639	108	2.93	1.11	5	1	3
640	83	4.2	0.84	5	1	4
641	28	4.11	0.79	5	2	4
642	259	3.64	1.15	5	1	4
643	160	3.72	0.79	5	2	4
644	35	4	0.64	5	1	4
645	92	4.02	0.74	5	3	4
646	33	3	0.71	5	1	3
647	44	3.77	0.68	5	2	4
648	216	3.24	1.28	5	1	3
649	22	3.86	0.94	5	2	4
650	241	3.15	0.8	5	1	3
651	16	3.12	1.5	5	1	3
652	15	3	1.13	5	1	3
653	215	2.63	1.14	5	1	3
654	110	3.71	1.09	5	1	4
655	514	2.9	0.75	5	1	3
656	19	2.58	1.22	5	1	3
657	23	3.3	1.18	5	1	4
658	59	3.71	0.81	5	2	4
659	129	3.84	0.85	5	1	4
660	167	2.57	0.95	5	1	2
661	96	3.95	0.86	5	1	4
662	18	3.83	0.86	5	2	4
663	122	3.52	0.94	5	1	4
664	137	3.8	0.96	5	1	4
665	108	3.39	0.75	5	1	3.5
666	180	3.67	0.78	5	2	4
667	37	3.86	1.06	5	1	4
668	37	3.46	1.02	5	1	4
669	70	3.43	1.2	5	1	3.5
670	35	3.77	0.97	5	2	4
671	98	3.56	1.16	5	1	3.5
672	23	3.04	1.07	5	1	3
673	22	4.14	0.77	5	2	4
674	32	3.78	0.94	5	1	4
675	24	3.71	1.3	5	1	4
676	61	3.62	1.47	5	1	4
677	38	3.42	1.46	5	1	4
678	19	3.47	0.9	5	2	3
679	47	3.79	0.93	5	2	4
680	26	3.96	0.77	5	2	4
681	17	3.35	1.41	5	1	4
682	308	3.13	1.03	5	1	3
683	57	3.18	1.02	5	1	3
684	63	3.54	0.98	5	1	4
685	15	2.2	0.68	3	1	2
686	53	4.51	0.91	5	1	5
687	18	3.56	0.86	5	2	4
688	21	4.81	0.68	5	2	5
689	28	3.79	1.13	5	1	4
690	90	3.16	1.07	5	1	3
691	20	4.35	1.04	5	1	5
692	30	3.23	0.82	5	2	3
693	118	3.14	0.98	5	1	3
694	115	4.18	0.63	5	3	4
695	28	3.07	1.36	5	1	3
696	22	4.09	1.02	5	1	4
697	80	3.65	1.29	5	1	4
698	103	2.76	1.1	5	1	3
699	120	3.14	0.77	5	1	3
700	15	3.8	0.77	5	3	4
701	23	4.26	0.75	5	3	4
702	26	2.35	1.52	5	1	2
703	37	3.41	1.12	5	1	4
704	69	3.77	1.03	5	2	4
705	93	3.68	1.15	5	1	4
706	25	3.2	1.26	5	1	3
707	171	3.54	1	5	1	4
708	82	3.12	1.3	5	1	3
709	97	3.52	1.02	5	1	4
710	62	3.68	0.81	5	1	4
711	174	3.83	1.02	5	1	4
712	120	3.8	0.88	5	1	4
713	24	3.12	0.85	5	1	3
714	37	3.43	1.07	5	1	3
715	131	3.35	1.06	5	1	3
716	199	3.9	1.05	5	1	4
717	63	3.68	1.1	5	1	4
718	30	3.77	1.04	5	1	4
719	50	3	1.26	5	1	3
720	23	4	0.8	5	2	4
721	136	3.51	1.07	5	1	3
722	30	3.53	0.86	5	2	4
723	16	3.12	0.89	4	1	3
724	68	2.13	1.26	5	1	2
725	20	3.85	0.75	5	2	4
726	20	2.9	1.29	5	1	3
727	248	3.03	1.04	5	1	3
728	26	3.58	0.76	5	2	4
729	9	3.11	1.17	5	1	3
730	28	3.18	1.28	5	1	3.5
731	63	3.3	1.49	5	1	4
732	13	3.77	1.42	5	1	4
733	86	2.92	1.01	5	1	3
734	46	3.37	1.08	5	1	4
735	40	3.52	0.88	5	1	4
736	19	3.11	1.41	5	1	3
737	26	4.12	0.95	5	1	4
738	110	3.75	0.8	5	2	4
739	29	3.72	1.51	5	1	4
740	16	3.38	1.09	5	1	3.5
741	71	3.37	1.05	5	1	3
742	22	3.41	0.96	5	1	3.5
743	26	3.73	0.92	5	2	4
744	24	3.88	0.85	5	2	4
745	41	3.05	1.3	5	1	3
746	47	3.7	0.95	5	1	4
747	218	4.01	1.14	5	1	4
748	90	3.71	0.8	5	1	4
749	229	3.59	0.92	5	1	4
750	27	3.19	1	4	1	3
751	121	3.52	1.09	5	1	4
752	60	3.22	1.26	5	1	3.5
753	50	3.52	1.23	5	1	4
754	25	3.36	0.95	5	1	3
755	26	3.23	1.27	5	1	3.5
756	87	3.22	0.99	5	1	3
757	128	3.38	0.71	5	1	3
758	267	3.88	1.02	5	1	4
759	22	4.05	0.84	5	2	4
760	31	3.06	1.15	5	1	3
761	54	2.78	1.45	5	1	3
762	16	3.06	1.69	5	1	3
763	102	3.8	0.9	5	2	4
764	78	3.72	0.94	5	1	4
765	18	4.44	0.78	5	2	5
766	139	3.4	0.83	5	1	3
767	28	4.43	0.57	5	3	4
768	45	3.13	1.22	5	1	3
769	18	3.06	1.16	5	1	3
770	45	4.27	0.81	5	2	4
771	57	3.79	1.21	5	1	4
772	29	4	0.85	5	2	4
773	118	3.32	1.2	5	1	3
774	164	2.01	1.11	5	1	2
