"userID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
658	65	3.05	0.89	5	1	3
659	87	3.71	0.86	5	1	4
660	530	2.99	0.93	5	1	3
661	55	4.67	0.64	5	3	5
662	100	3.12	1.11	5	1	3
663	75	3.57	0.98	5	1	4
664	132	4.05	0.93	5	1	4
665	14	3.57	1.22	5	2	4
666	80	3.85	0.92	5	2	4
667	126	3.12	1.11	5	1	3
668	27	3.7	1.14	5	1	4
669	320	3.83	1.16	5	1	4
670	63	3.29	1.22	5	1	3
671	91	4.27	0.63	5	3	4
672	38	4	0.99	5	1	4
673	308	3.1	1.62	5	1	3
674	61	4.28	0.93	5	2	5
675	30	3.07	1.23	5	1	3
676	292	3.11	1.02	5	1	3
677	160	3.97	1.14	5	1	4
678	757	3.66	0.76	5	1	4
679	59	3.95	0.63	5	2	4
680	24	3.62	1.13	5	2	4
681	22	4.32	0.89	5	2	5
682	60	4.7	0.56	5	3	5
683	21	3.52	1.17	5	1	4
684	28	3.89	0.88	5	2	4
685	109	3.33	1.05	5	1	3
686	24	3.79	1.14	5	2	4
687	231	3.55	1.09	5	1	4
688	27	3.67	0.55	4	2	4
689	99	3.53	0.93	5	1	4
690	145	4.28	0.66	5	1	4
691	73	4.16	0.67	5	2	4
692	461	3.82	0.85	5	1	4
693	47	3.87	1.23	5	1	4
694	33	3.55	1.2	5	1	4
695	141	3.55	1.04	5	1	4
696	295	3.77	0.84	5	1	4
697	100	3.85	0.99	5	1	4
698	202	3.56	1.13	5	1	4
699	508	3.04	1.08	5	1	3
700	29	3.9	1.21	5	1	4
701	63	3.54	0.91	5	1	3
702	373	3.32	1.15	5	1	3
703	19	4.05	0.85	5	2	4
704	56	3.04	1.16	5	1	3
705	105	3.44	1.07	5	1	3
706	121	3.5	0.85	5	1	4
707	34	3.71	0.97	5	2	4
708	16	3.75	1.24	5	1	4
709	57	2.81	1.43	5	1	3
710	658	3.4	0.91	5	1	4
711	111	4	0.82	5	1	4
712	213	3.48	1.05	5	1	3
713	192	3.41	1.06	5	1	3
714	321	4.13	0.89	5	1	4
715	77	3.86	1	5	1	4
716	287	4.2	0.81	5	1	4
717	24	3.12	0.9	5	2	3
718	131	3.69	0.93	5	1	4
719	18	3.5	0.92	5	1	4
720	194	2.91	1.13	5	1	3
721	506	3.59	0.79	5	1	4
722	37	3.81	0.97	5	1	4
723	17	3.65	1.06	5	2	3
724	130	3.67	0.78	5	1	4
725	60	4.2	0.99	5	1	4.5
726	62	3.95	0.84	5	1	4
727	185	3.62	0.95	5	1	4
728	131	3.27	0.81	5	1	3
729	119	3.56	1.12	5	1	4
730	44	3.8	1.05	5	1	4
731	484	3.79	1.07	5	1	4
732	138	3.39	1.51	5	1	4
733	91	4.05	0.89	5	1	4
734	29	3.9	1.11	5	1	4
735	307	3.64	0.82	5	1	4
736	92	3.93	1.04	5	1	4
737	162	3.51	1.02	5	1	4
738	25	3.32	1.28	5	1	4
739	100	4.29	0.69	5	2	4
740	31	4.32	0.79	5	3	5
741	58	3.52	1.4	5	1	4
742	26	4	0.8	5	3	4
743	118	3.32	1.15	5	1	3
744	238	3.41	1.31	5	1	3.5
745	19	2.63	1.61	5	1	3
746	330	2.68	1.15	5	1	3
747	26	3.62	0.85	5	2	4
748	54	3.85	1.11	5	1	4
749	344	3.31	0.88	5	1	3
750	43	4.4	0.66	5	3	4
751	19	4	0.75	5	2	4
752	758	2.81	1.41	5	1	3
753	160	3.77	0.7	5	2	4
754	119	3.79	1.17	5	1	4
755	92	4.1	0.77	5	2	4
756	24	3.88	1.03	5	2	4
757	347	3.24	0.88	5	1	3
758	22	3.95	0.84	5	2	4
759	73	3.66	1.04	5	1	4
760	50	4.24	0.89	5	1	4
761	16	4.62	0.62	5	3	5
762	37	3.81	1.02	5	2	4
763	19	3.74	1.05	5	2	4
764	114	4.51	0.97	5	2	5
765	315	3.55	0.94	5	1	4
766	32	3.97	0.69	5	3	4
767	125	4.03	0.69	5	1	4
768	28	4.57	0.69	5	3	5
769	51	3.86	0.85	5	1	4
770	568	2.95	1.38	5	1	3
771	19	3.68	0.75	5	3	4
772	69	3.49	1.17	5	1	4
773	35	3.63	0.81	5	2	4
774	175	3.19	0.87	5	1	3
775	20	4	1.08	5	1	4
