"movieID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
130	2	4	1.41	5	3	4
131	13	2.92	0.86	4	1	3
132	69	2.46	1.01	5	1	2
134	1	4	NA	4	4	4
135	106	2.85	1.17	5	1	3
136	6	2.83	1.47	4	1	3.5
137	9	2.89	1.36	5	1	3
138	2	2.5	2.12	4	1	2.5
139	1	4	NA	4	4	4
140	105	3.05	1.13	5	1	3
141	530	3.52	0.95	5	1	4
142	1	1	NA	1	1	1
144	320	3.42	0.91	5	1	3
145	287	3.3	1.03	5	1	3
146	13	3.08	1.44	5	1	3
147	137	3.55	1.04	5	1	4
148	19	2.79	1.08	5	1	3
149	32	3.62	0.91	5	1	4
150	952	4.08	0.81	5	1	4
151	451	3.58	0.95	5	1	4
152	50	3.06	1.19	5	1	3
153	593	2.62	1.04	5	1	3
154	126	3.74	0.91	5	1	4
155	69	3.39	1.05	5	1	4
156	48	3.58	1.01	5	1	3
157	141	2.7	1.21	5	1	3
158	204	3.03	1.03	5	1	3
159	87	3.28	0.92	5	1	3
160	436	2.2	0.99	5	1	2
161	576	3.72	0.84	5	1	4
162	367	4.07	1.06	5	1	4
163	423	3.48	0.99	5	1	4
164	275	3.53	0.89	5	1	4
165	629	3.56	1.01	5	1	4
166	46	2.33	1.3	5	1	2
167	3	3.67	1.15	5	3	3
168	268	2.94	1.13	5	1	3
169	83	2	1.06	5	1	2
170	246	3.14	1.13	5	1	3
171	76	3.59	1.02	5	1	4
172	342	2.58	1.09	5	1	3
173	424	2.3	1.03	5	1	2
174	63	2.27	1.14	5	1	2
175	163	3.48	1.17	5	1	4
176	148	3.93	0.87	5	1	4
177	109	2.72	1.1	5	1	3
178	15	3.6	0.74	5	2	4
179	38	2.24	0.85	5	1	2
180	347	3.53	1.09	5	1	4
181	74	1.53	0.86	4	1	1
182	37	3.14	1	5	1	3
183	20	3.65	0.99	5	1	4
184	20	3.2	0.95	5	1	3
185	432	2.87	0.99	5	1	3
186	160	2.81	0.98	5	1	3
187	82	3.28	1.09	5	1	3
188	142	3.18	1.11	5	1	3
189	9	3.78	0.83	5	3	4
190	74	3.76	1.07	5	1	4
191	53	2.58	1.01	5	1	3
192	2	3	1.41	4	2	3
193	168	2.02	1.09	5	1	2
194	175	3.79	0.91	5	1	4
195	126	2.83	0.88	5	1	3
196	444	2.84	1	5	1	3
197	14	3.21	0.97	5	2	3
198	446	3.31	1.05	5	1	3
199	88	3.88	1.11	5	1	4
200	6	2	1.26	4	1	1.5
201	22	2.55	1.18	4	1	3
202	21	2.62	1.16	5	1	2
203	151	3.02	1.17	5	1	3
204	145	2.9	1.01	5	1	3
205	65	3.72	1.01	5	1	4
206	53	3.72	0.99	5	2	4
207	176	3.16	1.1	5	1	3
208	490	2.63	1.13	5	1	3
209	37	2.41	1.01	5	1	2
210	27	3.04	0.98	5	1	3
211	26	3.5	0.76	5	2	4
212	13	1.85	0.99	4	1	2
213	101	4.1	1.05	5	1	4
214	23	4.26	0.86	5	2	4
215	118	3.78	1.03	5	1	4
216	281	3.19	1.24	5	1	3
217	50	2.46	0.97	5	1	2.5
218	162	3.06	1.03	5	1	3
219	15	3.07	1.03	5	1	3
220	21	1.86	0.96	4	1	2
222	245	3.52	0.84	5	1	4
223	1058	3.95	1.01	5	1	4
224	297	3.39	0.95	5	1	3
225	189	3.11	0.92	5	1	3
226	1	2	NA	2	2	2
227	97	2.68	1.03	5	1	3
228	7	1.86	0.9	3	1	2
229	84	3.51	1.05	5	1	4
230	277	3.47	0.93	5	1	4
231	493	3.18	1.32	5	1	3
232	284	4.1	0.8	5	1	4
233	178	3.65	1.09	5	1	4
234	106	2.19	1.1	5	1	2
235	735	3.7	1	5	1	4
236	242	3.28	0.98	5	1	3
237	201	2.97	1.01	5	1	3
238	25	2.8	1.32	5	1	3
239	122	2.82	1.15	5	1	3
240	28	2.75	1.04	5	1	3
241	19	3.37	1.07	5	1	3
242	63	3.62	0.96	5	1	4
243	8	2	1.07	3	1	2
244	6	1.83	0.98	3	1	1.5
245	7	3.14	1.07	5	2	3
246	534	4.21	0.83	5	1	4
247	358	3.85	0.98	5	1	4
248	105	2.87	0.99	5	1	3
249	191	3.79	0.97	5	1	4
250	22	2.82	1.22	5	1	3
251	15	3.33	0.98	5	1	3
252	275	3.27	0.88	5	1	3
253	562	3.52	1.04	5	1	4
254	28	3.07	0.77	4	1	3
255	49	2.12	1.09	5	1	2
256	161	2.65	1.03	5	1	3
257	85	3.24	1.11	5	1	3
258	111	2.41	1.13	5	1	2
259	84	2.83	1	5	1	3
260	2298	4.46	0.8	5	1	5
261	208	3.69	0.97	5	1	4
262	126	3.82	0.92	5	1	4
263	22	3.91	0.92	5	2	4
264	3	2.67	1.53	4	1	3
265	573	3.96	1.01	5	1	4
266	540	3.43	1.09	5	1	4
267	110	2.75	1.27	5	1	3
268	44	3.36	0.84	5	1	3
269	44	3.55	0.76	5	1	4
270	58	3.07	1.02	5	1	3
271	52	3.21	0.94	5	1	3
272	275	3.7	0.87	5	1	4
273	190	2.93	1.08	5	1	3
274	18	2.39	1.04	4	1	2
275	58	2.57	1.01	5	1	2.5
276	172	2.75	0.97	5	1	3
277	127	3.19	0.94	5	1	3
278	30	2.87	0.97	5	1	3
279	32	3.91	0.73	5	2	4
280	150	3.55	0.89	5	1	4
281	169	3.6	0.83	5	2	4
282	159	3.26	1.16	5	1	3
283	17	3.12	0.93	4	1	3
286	1	3	NA	3	3	3
287	19	2.95	1.03	5	1	3
288	526	3.14	1.29	5	1	3
289	123	3.33	0.92	5	2	3
290	130	3.88	0.95	5	1	4
291	38	2.13	0.93	4	1	2
292	561	3.29	0.94	5	1	3
293	718	4.09	0.87	5	1	4
294	30	3.1	1.03	5	1	3
295	25	2.84	0.8	4	1	3
296	1654	4.29	0.98	5	1	5
297	17	3	1.41	5	1	3
298	19	3.84	0.69	5	2	4
299	113	3.65	1.04	5	1	4
300	544	3.75	0.8	5	1	4
301	29	3.52	0.87	5	2	4
302	65	3.75	0.87	5	2	4
303	339	2.94	0.99	5	1	3
304	26	3.23	1.03	5	2	3
305	98	2.47	1.04	5	1	3
306	254	4.24	0.9	5	1	4
307	175	4.07	0.95	5	1	4
308	147	3.88	0.96	5	1	4
309	38	3.71	1.09	5	1	4
310	3	2.33	0.58	3	2	2
311	1	3	NA	3	3	3
312	79	2.41	1.1	5	1	2
313	41	2.85	1.24	5	1	3
314	231	3.85	0.96	5	1	4
315	110	2.58	1.14	5	1	2
316	849	3.47	1.01	5	1	4
317	494	3.21	1	5	1	3
318	1674	4.55	0.71	5	1	5
319	202	3.89	0.9	5	1	4
320	22	3.23	1.11	5	1	3
321	53	3.74	0.96	5	1	4
322	152	3.61	1	5	1	4
324	30	3.97	0.76	5	2	4
325	38	2.42	1.15	5	1	2.5
326	48	4.38	0.84	5	1	5
327	270	2.59	1.27	5	1	3
328	113	3.1	1.1	5	1	3
329	775	3.36	0.96	5	1	3
330	113	2.84	1.12	5	1	3
331	16	3.12	0.81	5	2	3
332	132	2.55	1.05	5	1	3
333	303	3.53	1.11	5	1	4
334	76	3.86	1.02	5	1	4
335	31	3.48	0.93	5	1	4
336	16	2.69	1.14	5	1	2
337	526	3.87	0.89	5	1	4
338	158	2.91	1.04	5	1	3
339	513	3.46	0.93	5	1	3
340	60	3.22	1.01	5	1	3
341	23	3.7	0.97	5	2	4
342	411	3.66	1.03	5	1	4
343	32	2.34	1.29	5	1	2
344	580	3.16	1.13	5	1	3
345	368	3.81	1.01	5	1	4
346	91	3.51	0.96	5	1	4
347	31	3.48	1.21	5	1	4
348	325	3.69	0.97	5	1	4
349	829	3.72	0.81	5	1	4
350	382	3.41	0.89	5	1	3
351	190	3.34	1.02	5	1	3
352	86	3.09	1.16	5	1	3
353	557	3.43	1.11	5	1	4
354	55	3.2	0.97	5	1	3
355	194	2.37	0.98	5	1	2
356	1680	4.09	1.01	5	1	4
357	923	3.72	0.93	5	1	4
358	109	3.2	1.13	5	1	3
359	14	3.36	0.93	5	2	3
360	99	2.48	1.13	5	1	2
361	196	3.37	0.84	5	1	3
362	195	3.34	1	5	1	3
363	51	4.24	0.81	5	1	4
364	831	3.89	0.95	5	1	4
365	55	3.2	0.93	5	1	3
366	185	2.83	1.2	5	1	3
367	917	3.28	1.02	5	1	3
368	620	3.52	0.96	5	1	4
369	48	3.44	0.9	5	1	3
370	307	2.88	1.07	5	1	3
371	155	3.21	0.92	5	1	3
372	321	3.15	0.95	5	1	3
373	200	3.88	0.81	5	1	4
374	138	2.08	1.04	5	1	2
375	13	3.08	0.76	4	2	3
376	265	3.26	0.93	5	1	3
377	1226	3.56	0.98	5	1	4
378	106	3.01	1	5	1	3
379	335	2.88	1	5	1	3
380	1066	3.63	0.95	5	1	4
381	164	3.25	1.02	5	1	3
382	206	2.92	1.08	5	1	3
383	191	3.29	0.93	5	1	3
384	31	2.81	0.98	5	1	3
385	6	3.33	1.03	5	2	3
386	23	2.7	1.11	4	1	3
387	78	2.76	1.01	5	1	3
388	76	3.64	0.84	5	2	4
389	10	3.9	0.88	5	2	4
390	41	3.56	1.03	5	1	4
391	28	3.21	0.96	5	1	3
392	17	2.65	1.11	4	1	3
393	71	1.77	0.96	5	1	2
394	14	3.79	0.97	5	2	4
396	1	4	NA	4	4	4
397	8	2.38	1.06	4	1	2.5
398	1	4	NA	4	4	4
401	2	3	1.41	4	2	3
402	1	3	NA	3	3	3
404	3	3.67	1.15	5	3	3
405	143	2.15	1.16	5	1	2
406	8	3.62	0.74	4	2	4
407	148	2.89	1.25	5	1	3
408	58	3.33	1.16	5	1	3
409	40	3.05	0.9	5	1	3
410	349	2.87	1.03	5	1	3
411	12	2.75	1.42	5	1	3
412	222	3.57	0.92	5	1	4
413	183	2.63	1.04	5	1	3
414	70	2.63	1.01	4	1	3
415	143	2.5	0.95	5	1	3
416	65	2.4	1.06	5	1	2
417	162	3.52	0.97	5	1	4
418	23	2.65	1.11	5	1	2
419	129	2.19	0.95	5	1	2
420	266	2.56	1.01	5	1	3
421	71	3.34	1.04	5	1	3
422	44	3.07	0.97	5	1	3
423	166	3.05	0.91	5	1	3
424	56	2.57	1.01	5	1	3
425	81	3.58	0.83	5	2	4
426	203	3.04	1	5	1	3
427	122	2.45	1.12	5	1	2
428	203	3.91	0.87	5	1	4
429	152	2.44	1.17	5	1	2
430	16	2.5	0.89	4	1	2
431	279	3.68	0.87	5	1	4
432	305	2.56	0.96	5	1	3
433	37	2.7	0.85	5	1	3
434	537	3.05	1.03	5	1	3
435	425	2.61	1.08	5	1	3
436	115	2.67	1.03	5	1	3
437	48	1.96	0.9	4	1	2
438	118	2.65	1.07	5	1	3
439	1	5	NA	5	5	5
440	735	3.81	0.8	5	1	4
441	481	3.72	0.98	5	1	4
442	483	2.99	1.04	5	1	3
443	25	3.36	0.99	5	1	4
444	67	2.33	1.12	5	1	2
445	69	2.55	1.08	5	1	3
446	200	4.08	0.87	5	1	4
447	26	2.58	0.86	4	1	3
448	168	3.61	1.04	5	1	4
449	49	3.63	1.22	5	1	4
450	180	3.26	0.94	5	1	3
451	71	3.15	0.86	5	1	3
452	33	3.3	0.92	5	1	3
453	57	3.28	0.84	5	2	3
454	608	3.55	0.83	5	1	4
455	218	2.59	1.04	5	1	3
456	62	4.02	0.78	5	2	4
457	1542	4.08	0.78	5	1	4
458	66	3.26	1.04	5	1	3
459	113	2.75	0.99	5	1	3
460	31	2.26	1.06	5	1	2
461	67	3.18	1.13	5	1	3
462	20	2.65	1.09	5	1	2.5
463	38	2.63	0.94	4	1	3
464	154	2.73	1.04	5	1	3
465	73	3.37	1.14	5	1	3
466	435	2.79	1.06	5	1	3
467	40	3.17	1.08	5	1	3
468	258	3.31	0.94	5	1	3
469	56	2.96	1.21	5	1	3
470	30	1.63	0.85	3	1	1
471	445	3.65	1.04	5	1	4
472	35	2.69	1.08	5	1	3
473	112	2.26	1.01	4	1	2
474	745	3.85	0.78	5	1	4
475	245	3.97	0.84	5	1	4
476	29	2.69	1	4	1	3
477	146	3.45	0.93	5	1	4
478	15	2.47	0.83	4	1	3
479	99	2.73	0.93	5	1	3
480	2055	3.77	0.97	5	1	4
481	236	3.41	0.98	5	1	4
482	135	3.61	1.02	5	1	4
483	49	3.8	0.84	5	2	4
484	25	2.64	1.11	4	1	3
485	377	2.53	1.02	5	1	3
486	47	2.72	1.06	5	1	3
487	47	2.6	1.19	5	1	2
488	26	3.38	1.06	5	1	3.5
489	74	2.58	0.91	5	1	3
490	134	3.4	0.97	5	1	4
491	164	3.32	0.93	5	1	3
492	259	3.72	0.84	5	1	4
493	214	3.6	1	5	1	4
494	311	3.33	0.9	5	1	3
495	27	3.48	1.01	5	1	4
496	33	3.33	1.36	5	1	3
497	501	3.99	0.89	5	1	4
498	39	2.74	1.07	4	1	3
499	38	2.79	0.93	5	1	3
500	639	3.44	0.98	5	1	3
501	71	3.58	1.2	5	1	4
502	116	1.87	0.89	4	1	2
503	11	3.45	0.93	5	2	4
504	137	2.92	1.08	5	1	3
505	56	2.55	1.01	5	1	2.5
506	85	3.53	1.14	5	1	4
507	232	3.5	0.94	5	1	4
508	436	3.9	0.9	5	1	4
509	461	3.67	1.12	5	1	4
510	33	2.42	0.97	4	1	3
511	130	3.04	1.04	5	1	3
512	133	2.8	1.12	5	1	3
513	54	3.04	0.97	5	1	3
514	273	3.53	0.94	5	1	4
515	358	3.93	0.93	5	1	4
516	182	2.86	0.98	5	1	3
517	293	3.17	0.94	5	1	3
518	105	2.48	1.05	5	1	2
519	149	1.94	0.92	4	1	2
520	293	2.95	1.16	5	1	3
521	98	3.41	0.98	5	1	4
522	62	3.61	0.96	5	1	4
523	93	3.69	0.88	5	1	4
524	379	3.59	0.99	5	1	4
525	17	3	1.22	5	1	3
526	4	2	0.82	3	1	2
527	1769	4.51	0.76	5	1	5
528	47	2.47	1.12	5	1	2
529	565	3.99	0.81	5	1	4
530	2	3.5	0.71	4	3	3.5
531	256	3.79	0.96	5	1	4
532	280	3.05	1.21	5	1	3
533	141	2.72	1.02	5	1	3
534	225	3.81	0.99	5	1	4
535	231	3.85	0.99	5	1	4
536	45	3.2	1.04	5	1	3
537	146	3.05	0.97	5	1	3
538	248	3.85	0.87	5	1	4
539	794	3.78	0.94	5	1	4
540	133	2.29	0.95	5	1	2
541	1337	4.23	0.89	5	1	4
542	161	2.67	1.14	5	1	3
543	535	3.38	1.01	5	1	3
544	103	2.55	0.86	4	1	3
545	1	2	NA	2	2	2
546	265	1.92	1.08	5	1	2
547	104	2.9	1.07	5	1	3
548	97	2.55	0.92	5	1	3
549	112	3.89	1.03	5	1	4
550	134	3.03	1.1	5	1	3
551	759	3.71	1.06	5	1	4
552	401	3.23	1.03	5	1	3
553	414	3.84	1.08	5	1	4
554	22	2.68	0.95	4	1	3
555	496	3.93	0.96	5	1	4
556	93	4.24	0.77	5	1	4
557	2	4.5	0.71	5	4	4.5
558	105	2.65	1.13	5	1	3
559	4	3	2.31	5	1	3
560	6	3.83	0.41	4	3	4
561	12	3.67	0.98	5	2	4
562	371	3.8	1.05	5	1	4
563	14	3.5	0.76	5	2	3.5
564	32	2.41	1.04	4	1	2
565	44	3.14	1.07	5	1	3
566	10	2.9	0.99	5	2	3
567	6	3.5	0.84	5	3	3
568	26	3.73	1	5	1	4
569	83	2.94	0.97	5	1	3
570	20	3.15	1.31	5	1	3
571	30	3.6	0.86	5	2	4
572	2	3	2.83	5	1	3
573	15	3.87	0.92	5	2	4
574	135	3.49	1.04	5	1	4
575	80	2.88	1.24	5	1	3
576	1	3	NA	3	3	3
577	46	2.93	1.02	5	1	3
579	1	2	NA	2	2	2
580	46	3.11	1.04	5	1	3
581	108	4.06	0.88	5	1	4
582	2	3	0	3	3	3
583	23	3.57	1.27	5	1	4
584	1	4	NA	4	4	4
585	308	2.88	1.1	5	1	3
586	528	3.15	1.09	5	1	3
587	843	3.47	1.05	5	1	4
588	999	3.79	0.97	5	1	4
589	1984	4.05	0.91	5	1	4
590	1078	3.91	1.01	5	1	4
591	2	2	1.41	3	1	2
592	1097	3.58	0.98	5	1	4
593	1959	4.35	0.83	5	1	5
594	590	3.83	0.97	5	1	4
595	778	3.87	1.01	5	1	4
596	370	3.74	0.96	5	1	4
597	769	3.63	1.06	5	1	4
598	7	4.29	0.95	5	3	5
599	189	4.12	0.89	5	1	4
600	25	3.04	1.1	5	1	3
601	1	3	NA	3	3	3
602	31	4.06	0.96	5	1	4
603	46	3.07	1.02	5	1	3
605	172	3.31	0.89	5	1	3
606	72	2.22	1.1	5	1	2
607	2	2	1.41	3	1	2
608	1901	4.26	0.94	5	1	5
609	52	2.79	1	4	1	3
610	483	3.57	1.09	5	1	4
611	168	2.48	1.32	5	1	2
612	54	2.39	0.81	4	1	2
613	64	3.59	0.97	5	1	4
614	5	2.6	1.14	4	1	3
615	44	3.93	1.04	5	1	4
616	210	3.37	1.01	5	1	3
617	11	3.27	0.79	5	2	3
618	7	2.43	1.4	5	1	2
619	26	2.58	1.03	4	1	2.5
621	31	3.77	1.02	5	1	4
623	3	3	1	4	2	3
624	1	4	NA	4	4	4
626	15	2.2	1.21	4	1	2
627	93	3.63	1.04	5	1	4
628	364	3.89	0.82	5	1	4
630	5	2.6	1.34	4	1	2
631	49	2.16	1.11	5	1	2
632	10	4.1	0.99	5	2	4
633	19	3.63	0.96	5	2	4
634	3	1.67	1.15	3	1	1
635	59	3.58	0.79	5	2	3
637	111	2.51	1.14	5	1	2
638	14	3	1.04	4	1	3
639	58	2.71	1.04	5	1	3
640	58	2.62	0.99	5	1	3
642	1	2	NA	2	2	2
643	2	2	1.41	3	1	2
644	1	2	NA	2	2	2
645	16	3.44	0.81	5	2	3
647	347	3.56	0.8	5	1	4
648	1170	3.4	0.98	5	1	3
649	10	3.8	0.79	5	3	4
650	72	3.49	0.87	5	1	4
651	1	2	NA	2	2	2
652	7	2.71	0.76	4	2	3
653	478	3.2	0.97	5	1	3
656	26	2.5	1.1	4	1	2.5
657	2	3	0	3	3	3
659	21	3.62	1.12	5	1	4
660	2	1.5	0.71	2	1	1.5
661	416	3.47	1.03	5	1	4
662	95	2.99	0.98	5	1	3
663	195	3.44	1.14	5	1	4
664	6	3.17	0.75	4	2	3
665	27	3.7	1.2	5	2	4
666	3	3.33	1.53	5	2	3
667	37	1.89	0.94	5	1	2
668	41	4.37	0.97	5	1	5
669	14	4.5	0.65	5	3	5
670	48	4.44	0.94	5	1	5
671	336	3.69	1.14	5	1	4
673	437	2.64	1.01	5	1	3
674	290	3.02	1.16	5	1	3
678	244	4.26	0.86	5	1	4
680	46	3.46	1.15	5	1	3.5
681	7	4	1	5	2	4
682	2	4.5	0.71	5	4	4.5
684	1	1	NA	1	1	1
685	29	3.34	1.04	5	1	3
687	3	3	1.73	5	2	2
688	166	2.28	1	5	1	2
690	1	1	NA	1	1	1
691	91	3.14	1.08	5	1	3
692	78	2.03	1.07	5	1	2
694	107	2.7	1.01	5	1	3
695	107	3.25	0.91	5	1	3
696	1	3	NA	3	3	3
697	56	2.48	1.04	5	1	3
698	3	1.67	0.58	2	1	2
700	103	3.41	0.99	5	1	3
701	1	4	NA	4	4	4
702	21	3.76	0.94	5	2	4
703	9	1.56	0.88	3	1	1
704	35	2.31	1.21	4	1	2
705	24	3.88	0.8	5	1	4
706	1	4	NA	4	4	4
707	202	3.07	0.91	5	1	3
708	516	3.47	0.88	5	1	4
709	105	3.09	1.05	5	1	3
710	43	2.21	1.04	4	1	2
711	46	2.48	1.03	5	1	3
712	1	3	NA	3	3	3
714	117	3.92	1.1	5	1	4
715	40	3.58	1.06	5	1	4
716	23	2.7	1.18	5	1	3
718	24	3.67	1.31	5	1	4
719	178	2.89	1.02	5	1	3
720	327	4.47	0.76	5	1	5
722	20	3.85	0.75	5	2	4
724	321	3.08	1.01	5	1	3
725	66	2.77	1.05	5	1	3
726	5	3	0.71	4	2	3
728	162	3.72	0.91	5	1	4
729	2	4.5	0.71	5	4	4.5
730	1	1	NA	1	1	1
731	32	2.81	0.78	5	2	3
732	4	3.25	0.5	4	3	3
733	1010	3.72	0.97	5	1	4
734	2	3	1.41	4	2	3
735	68	3.4	1.31	5	1	4
736	853	3.19	1.08	5	1	3
737	218	1.99	1.05	5	1	2
741	246	4.1	0.95	5	1	4
742	129	2.55	1.08	5	1	3
743	82	2.49	1.22	5	1	3
744	3	2	1	3	1	2
745	499	4.54	0.68	5	1	5
746	18	4.17	0.71	5	3	4
747	41	2	1.18	5	1	2
748	309	3.21	0.96	5	1	3
749	3	2.67	1.53	4	1	3
750	1040	4.46	0.81	5	1	5
751	14	3.5	1.4	5	1	3.5
753	23	3.09	1.04	5	1	3
754	9	2.89	1.27	5	1	3
755	8	3.75	0.46	4	3	4
756	3	2.67	0.58	3	2	3
757	4	3.75	0.5	4	3	4
758	1	4	NA	4	4	4
759	42	4.14	0.93	5	1	4
760	27	3.52	0.85	5	2	4
761	91	2.81	1.01	5	1	3
762	230	2.2	0.98	4	1	2
763	1	3	NA	3	3	3
764	55	3.33	0.88	5	1	3
765	128	2.61	1.03	5	1	3
766	75	3.63	0.98	5	1	4
767	20	3.25	0.79	5	2	3
769	10	3.1	1.29	5	1	3
771	17	3.76	1.09	5	1	4
774	1	4	NA	4	4	4
775	7	3.29	1.25	5	1	3
776	4	3	1.41	4	1	3.5
778	565	3.97	1.03	5	1	4
779	41	2.73	1.07	5	1	3
780	1307	3.47	1.12	5	1	4
781	78	3.37	1.03	5	1	4
782	113	2.58	1.03	5	1	3
783	294	3.19	1.03	5	1	3
784	287	2.74	1.11	5	1	3
785	593	3.41	1.12	5	1	4
786	345	3.11	1.02	5	1	3
787	3	5	0	5	5	5
788	746	2.98	1.09	5	1	3
789	2	3	1.41	4	2	3
790	1	3	NA	3	3	3
791	2	3.5	0.71	4	3	3.5
793	4	3	1.41	5	2	2.5
796	2	4	0	4	4	4
798	148	2.67	0.91	5	1	3
799	258	3.38	1.02	5	1	3
800	470	4.09	0.91	5	1	4
801	85	3.11	1.11	5	1	3
802	325	3.51	0.98	5	1	4
803	38	3.71	0.93	5	2	4
804	178	3.01	0.97	5	1	3
805	270	3.57	0.96	5	1	4
806	50	3.16	0.91	5	1	3
807	12	3.08	1.08	4	1	3.5
808	33	3.39	1.2	5	1	4
809	76	2.63	0.96	4	1	3
810	89	1.44	0.8	5	1	1
811	8	3.75	0.89	5	3	3.5
813	35	2.4	1.01	4	1	3
814	1	3	NA	3	3	3
815	5	1.8	1.3	4	1	1
818	146	2.59	1.14	5	1	3
820	3	3	1.73	4	1	4
821	2	2	1.41	3	1	2
823	2	4.5	0.71	5	4	4.5
824	24	3.96	1.08	5	1	4
827	1	3	NA	3	3	3
828	38	2.71	1.21	5	1	3
829	100	2.27	1.12	5	1	2
830	228	2.95	1.1	5	1	3
831	19	3.84	0.96	5	1	4
832	437	3.48	0.91	5	1	4
833	56	2.16	1.04	4	1	2
834	3	1.67	1.15	3	1	1
835	84	3.14	1.01	5	1	3
836	177	2.62	1.05	5	1	3
837	178	3.48	1.09	5	1	4
838	381	3.92	0.92	5	1	4
839	103	2.27	1.14	5	1	2
840	39	2.54	1.21	5	1	3
841	18	3.28	1.45	5	1	4
842	108	2.64	1.21	5	1	3
