"movieID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
192	108	4.08	0.96	5	1	4
193	153	3.92	0.77	5	2	4
194	227	4.04	0.84	5	1	4
195	292	3.95	0.96	5	1	4
196	237	3.9	0.9	5	1	4
197	229	4.11	0.9	5	1	4
198	121	3.99	0.87	5	1	4
199	156	4.17	0.85	5	1	4
200	199	3.84	1.01	5	1	4
201	83	3.54	1.15	5	1	4
202	268	3.77	0.94	5	1	4
203	176	3.88	0.92	5	1	4
204	326	3.87	0.89	5	1	4
205	130	3.99	0.94	5	1	4
206	47	3.36	1.15	5	1	4
207	61	3.82	1.01	5	1	4
208	184	3.95	0.91	5	2	4
209	183	3.89	1	5	1	4
210	316	3.93	0.88	5	1	4
211	199	3.89	0.92	5	1	4
212	86	3.43	1.23	5	1	4
213	122	4.01	0.91	5	2	4
214	106	3.38	1.15	5	1	3
215	204	3.7	1.03	5	1	4
216	278	3.9	0.89	5	1	4
217	116	3.17	1.08	5	1	3
218	164	3.46	0.91	5	1	3
219	107	3.2	1.31	5	1	3
220	65	3.34	1.14	5	1	3
221	71	3.73	1.07	5	1	4
222	350	3.66	0.93	5	1	4
223	128	4.2	0.8	5	1	4
224	40	3.67	1.1	5	1	4
225	104	2.93	1.08	5	1	3
226	158	3.37	1	5	1	3
227	148	3.28	1.06	5	1	3
228	233	3.82	0.95	5	1	4
229	166	3.07	0.94	5	1	3
230	191	3.44	1.02	5	1	3
231	137	2.66	0.99	5	1	3
232	93	3.19	0.89	5	1	3
233	117	3.29	1.01	5	1	3
234	263	3.81	0.98	5	1	4
235	207	2.86	1.14	5	1	3
236	44	3.61	1.08	5	1	4
237	373	3.72	0.93	5	1	4
238	240	3.87	1.01	5	1	4
239	139	3.55	0.88	5	1	4
240	150	2.8	1.27	5	1	3
241	119	3.49	1.06	5	1	4
242	113	3.97	1	5	1	4
243	130	2.45	1.16	5	1	2
244	44	3.23	1.03	5	1	3
245	226	3.12	0.98	5	1	3
246	254	3.81	1.07	5	1	4
247	5	1.8	1.79	5	1	1
248	148	3.68	0.94	5	1	4
249	124	3.24	1.13	5	1	3
250	191	3.46	1.09	5	1	4
251	44	4.23	1.01	5	1	5
252	143	2.97	1.07	5	1	3
253	24	3.62	1.41	5	1	3.5
254	58	2.38	1.04	4	1	2
255	166	3.35	1.08	5	1	3
256	16	3.56	1.09	5	1	4
257	293	3.73	0.93	5	1	4
258	475	3.8	0.99	5	1	4
259	155	2.71	1.14	5	1	3
260	120	2.57	1.21	5	1	2
261	41	2.54	1.36	5	1	3
262	65	3.69	1.13	5	1	4
263	17	2.24	1.56	5	1	1
264	95	2.72	0.91	5	1	3
265	220	3.86	0.89	5	1	4
266	39	2.72	1.49	5	1	3
269	295	3.89	0.95	5	1	4
270	130	3.61	0.94	5	1	4
271	198	3.22	1.19	5	1	3
272	188	4.27	0.83	5	2	4
273	209	3.55	1.01	5	1	4
274	179	3.52	0.96	5	1	4
275	259	4	0.88	5	1	4
276	288	3.7	1.17	5	1	4
277	68	3.5	1.09	5	1	4
278	56	3.25	1.15	5	1	3
279	28	3.29	1.12	5	1	3.5
280	82	3.21	1.06	5	1	3
281	140	3.14	0.9	5	1	3
282	220	3.7	0.92	5	1	4
283	164	3.73	0.98	5	1	4
284	186	3.17	1.03	5	1	3
285	154	4.25	0.88	5	1	4
286	463	3.64	1.17	5	1	4
287	73	3.58	0.91	5	1	4
288	455	3.44	1.12	5	1	4
289	244	2.98	1.24	5	1	3
290	93	3.12	0.92	5	1	3
291	117	3.38	0.97	5	1	3
292	109	3.69	0.97	5	1	4
293	141	3.81	0.83	5	1	4
294	460	3.17	1.09	5	1	3
295	75	3.41	1	5	1	3
296	5	3.2	0.84	4	2	3
297	132	3.64	0.97	5	1	4
298	184	3.78	0.94	5	1	4
299	72	2.92	1.2	5	1	3
300	412	3.63	1.01	5	1	4
301	218	3.28	1.11	5	1	3
302	286	4.15	0.86	5	1	4
304	154	3.55	0.98	5	1	4
305	83	3.6	1.01	5	1	4
306	91	3.96	0.92	5	1	4
307	175	3.5	0.98	5	1	4
308	28	2.96	1.2	5	1	3
309	29	2.83	1.34	5	1	3
310	138	3.62	0.87	5	1	4
311	70	3.67	0.9	5	1	4
312	78	3.17	1.11	5	1	3
313	330	4.25	0.95	5	1	5
314	4	1	0	1	1	1
315	150	4.13	0.82	5	1	4
316	104	4.16	0.8	5	1	4
317	97	3.94	0.86	5	1	4
318	279	4.47	0.84	5	1	5
319	153	3.28	1.11	5	1	3
320	19	4.11	1.33	5	1	5
321	160	3.14	1.05	5	1	3
322	207	3.09	0.98	5	1	3
323	231	2.94	1.1	5	1	3
324	124	3.14	1.31	5	1	3
325	124	2.53	1.29	5	1	2
326	169	3.38	1.14	5	1	4
327	163	3.41	1.08	5	1	3
328	289	3.43	1.02	5	1	4
329	53	3.32	1.01	5	1	3
330	39	2.97	1.16	5	1	3
331	104	3.55	0.9	5	1	4
332	138	3.44	0.97	5	1	3
333	244	3.6	1.04	5	1	4
334	62	3.34	1.17	5	1	3
335	21	2.76	1.14	5	1	3
336	38	2.71	1.23	5	1	2.5
337	18	3	1.28	5	1	3
338	83	2.71	1.19	5	1	3
339	46	3.24	1.12	5	1	3
340	179	3.57	1.18	5	1	4
341	11	3.09	1.58	5	1	3
342	50	2.96	1.19	5	1	3
343	119	3.1	1.17	5	1	3
344	54	3.65	1.14	5	1	4
345	63	3.44	1.16	5	1	4
346	120	3.62	1.09	5	1	4
347	130	3.48	1.07	5	1	4
349	29	2.97	1.12	5	1	3
350	39	3.21	1.2	5	1	3
351	20	2.7	1.17	5	1	3
352	23	1.91	1.31	5	1	1
353	14	2.43	1.4	5	1	2
354	68	3.49	1	5	1	4
355	36	2.94	1.04	5	1	3
356	92	3.36	0.88	5	1	3
357	249	4.32	0.82	5	1	4
358	138	2.64	1.14	5	1	3
359	17	3.53	1.37	5	1	3
360	10	3.2	1.48	5	1	3.5
361	10	3.5	1.72	5	1	4
362	26	2.85	1.35	5	1	3
363	45	2.71	1.06	5	1	3
364	37	2.68	1.11	5	1	3
365	44	3.18	1.17	5	1	3
366	45	3.33	1.02	5	1	3
367	165	3.47	0.93	5	1	4
368	30	1.87	1.11	5	1	1
369	53	2.58	1.22	5	1	3
370	35	2.94	1.14	5	1	3
371	65	3.18	1.29	5	1	3
372	33	3.48	0.97	5	1	4
373	37	2.84	0.96	5	1	3
374	8	2.25	1.16	4	1	2.5
375	21	1.9	1.18	5	1	2
376	24	2.83	0.76	5	2	3
377	13	2.15	1.07	4	1	2
378	94	3.72	1.08	5	1	4
379	40	2.98	1.23	5	1	3
380	110	3.34	0.96	5	1	3
381	95	3.56	1.03	5	1	4
382	107	3.58	1.02	5	1	4
383	27	2.04	0.9	5	1	2
384	64	2.78	1	5	1	3
385	198	3.54	1.08	5	1	4
386	79	2.85	0.92	5	1	3
387	63	3.38	1.02	5	1	3
388	28	2.39	0.99	5	1	2
389	23	3.43	1.12	5	1	3
390	10	3.2	1.4	5	1	3
391	58	2.72	0.95	5	1	3
392	62	3.55	1.02	5	1	4
393	182	3.42	0.98	5	1	4
394	12	3.33	1.23	5	1	3.5
395	54	2.59	1.02	5	1	3
396	53	2.81	1.18	5	1	3
397	11	2.45	0.93	4	1	3
398	26	2.08	1.06	4	1	2
399	81	3.3	0.89	5	1	3
400	17	2.82	1.24	5	1	3
401	72	2.79	1.15	5	1	3
402	163	3.47	1.02	5	1	4
403	194	3.43	0.96	5	1	4
404	97	3.64	0.88	5	1	4
405	330	3.31	0.97	5	1	3
406	49	2.45	0.98	4	1	3
407	41	2.54	1.03	5	1	3
408	106	4.5	0.77	5	1	5
409	67	3.15	0.99	5	1	3
410	156	3.1	1.23	5	1	3
411	153	2.9	1.09	5	1	3
412	88	2.43	1.14	5	1	2
413	52	2.6	1.09	5	1	3
414	58	3.55	0.92	5	1	4
415	25	2.84	0.85	4	1	3
416	62	3.48	1.08	5	1	3.5
417	68	3.09	1.05	5	1	3
418	117	3.6	0.91	5	1	4
419	174	3.71	0.99	5	1	4
420	79	3.66	0.86	5	1	4
421	98	3.58	1.17	5	1	4
422	26	2.85	1.05	5	1	3
423	279	3.82	1.05	5	1	4
424	18	1.33	0.69	3	1	1
425	80	3.76	0.96	5	2	4
426	32	2.84	1.25	5	1	3
427	209	4.32	0.7	5	2	4
428	115	3.87	0.98	5	1	4
429	92	3.98	0.86	5	1	4
430	90	4	0.99	5	1	4
431	144	3.56	1.08	5	1	4
432	164	3.76	1.11	5	1	4
433	164	3.71	1	5	1	4
434	59	3.81	0.88	5	1	4
435	202	3.96	0.86	5	1	4
436	97	3.53	0.91	5	1	4
437	4	1	0	1	1	1
438	6	1.17	0.41	2	1	1
439	5	1	0	1	1	1
440	13	1.69	1.03	4	1	1
441	52	2.56	0.98	5	1	3
442	4	1.25	0.5	2	1	1
443	154	3.79	0.88	5	1	4
444	43	2.65	1.02	4	1	3
445	22	3.5	0.86	5	2	4
446	9	2.44	1.13	4	1	2
447	111	3.55	0.98	5	1	4
448	80	3.34	0.94	5	1	3
449	110	3.05	1.07	5	1	3
450	60	2.4	1.17	5	1	2
451	162	3.3	1.24	5	1	3
452	64	2.7	1.08	5	1	3
453	15	1.93	0.96	4	1	2
454	15	2.87	1.13	5	1	3
455	140	3.24	1.08	5	1	3
456	43	2.26	1.14	5	1	2
457	25	1.76	1.09	4	1	1
458	89	3.13	1.11	5	1	3
459	21	3.9	0.89	5	2	4
460	26	3.08	1.09	5	1	3
461	68	3.57	0.78	5	2	4
462	142	3.8	0.9	5	1	4
463	68	3.84	1	5	1	4
464	27	3.59	1.15	5	1	4
465	81	3.54	1.07	5	1	4
466	51	3.59	1.06	5	1	4
467	44	3.75	0.78	5	2	4
468	60	3.37	1.04	5	1	3
469	64	3.78	0.98	5	1	4
470	103	3.67	0.97	5	1	4
471	210	3.61	0.87	5	1	4
472	147	3.09	1.1	5	1	3
473	121	3.12	1.02	5	1	3
474	181	4.26	0.85	5	2	4
475	237	3.87	1.08	5	1	4
476	153	3.03	1.1	5	1	3
477	91	3.21	1.16	5	1	3
478	96	4.16	0.82	5	2	4
479	165	4.24	0.69	5	2	4
480	163	4.28	0.72	5	2	4
481	62	3.94	1.02	5	1	4
482	119	3.97	0.98	5	1	4
483	231	4.45	0.73	5	1	5
484	132	4.2	0.77	5	2	4
485	118	3.82	1.05	5	1	4
486	60	3.83	0.89	5	1	4
487	67	4.12	0.83	5	2	4
488	62	4.23	0.78	5	2	4
489	50	4.08	0.75	5	2	4
490	47	4.06	0.7	5	2	4
491	66	3.79	0.85	5	2	4
492	56	3.86	0.84	5	2	4
493	57	4.14	0.83	5	2	4
494	51	4.06	0.73	5	3	4
495	57	3.65	0.79	5	2	4
496	219	4.11	1.01	5	1	4
497	64	3.83	0.98	5	2	4
498	145	4.16	0.76	5	2	4
499	58	3.97	0.75	5	2	4
501	118	3.49	1.01	5	1	3.5
502	54	3.76	1.03	5	1	4
503	38	3.63	0.67	5	2	4
504	118	3.81	0.96	5	1	4
505	62	4.03	0.75	5	2	4
506	89	3.87	0.96	5	2	4
507	92	3.83	0.98	5	1	4
508	202	3.6	0.99	5	1	4
509	116	3.84	0.92	5	1	4
510	112	3.96	0.92	5	1	4
511	161	4.23	0.88	5	2	4
512	54	4.04	1.06	5	1	4
513	69	4.33	0.8	5	1	4
514	173	3.91	1.05	5	1	4
515	194	4.22	0.9	5	1	4
516	61	3.93	1.05	5	1	4
517	88	3.78	1.03	5	1	4
518	89	3.65	1.02	5	1	4
519	75	4.11	0.76	5	2	4
520	121	4.08	0.85	5	2	4
521	117	3.83	1.03	5	1	4
522	34	3.74	1.14	5	1	4
523	153	3.97	0.79	5	2	4
524	41	4	0.89	5	1	4
525	71	4.07	0.96	5	1	4
526	117	3.79	0.95	5	1	4
527	183	4.02	0.79	5	1	4
528	111	4.12	0.84	5	1	4
529	82	3.98	0.9	5	1	4
530	73	4.03	0.91	5	1	4
531	124	3.92	0.94	5	1	4
532	22	3.32	1.04	5	1	3
533	13	3.85	0.8	5	2	4
534	12	3.42	1.16	5	1	3.5
535	51	3.18	1.03	5	1	3
536	10	3.3	1.34	5	1	3.5
537	27	3.59	1.08	5	1	4
538	62	3.4	1.12	5	1	4
539	44	2.48	1.11	4	1	3
540	40	2.52	0.88	4	1	3
541	49	2.88	1.09	5	1	3
542	49	2.55	1.1	5	1	3
543	21	3.62	1.2	5	1	4
544	66	3.11	1.08	5	1	3
545	11	1.82	0.75	3	1	2
546	240	3.04	1	5	1	3
547	40	3.38	1.23	5	1	4
548	12	2.17	1.19	5	1	2
549	90	3.59	0.9	5	1	4
550	140	3.26	1.01	5	1	3
551	23	2.43	1.16	5	1	2
552	44	2.86	1.11	5	1	3
553	61	3.3	1.1	5	1	3
554	95	2.8	1.07	5	1	3
555	9	1.78	1.09	4	1	1
556	12	2.5	0.9	4	1	3
557	16	3.06	1.34	5	1	3
558	66	3.74	1.09	5	1	4
559	130	3.2	1.05	5	1	3
560	21	2.71	0.96	4	1	3
561	58	3.05	1.1	5	1	3
562	48	3.21	1.13	5	1	3
563	27	2.41	1.15	5	1	2
564	25	2.04	1.06	4	1	2
565	21	2.71	0.96	4	1	3
566	170	3.56	0.86	5	1	4
567	33	2.73	1.21	5	1	3
568	213	3.64	0.99	5	1	4
569	61	2.66	0.96	5	1	3
570	45	3.13	1.01	5	1	3
571	27	2.52	1.01	5	1	3
572	27	2.74	0.98	5	1	3
573	48	3.04	1.2	5	1	3
574	14	2.07	1.27	5	1	2
575	40	2.58	1.06	5	1	3
576	91	3.01	1.03	5	1	3
577	39	2.21	1	4	1	2
578	85	3.16	1.02	5	1	3
579	19	2.63	1.07	4	1	3
580	29	3.24	1.12	5	1	3
581	49	3.18	1.17	5	1	3
582	160	3.61	1.14	5	1	4
583	36	3	1.2	5	1	3
584	75	3.57	0.93	5	1	4
585	36	2.47	1.16	5	1	2
586	33	2.64	0.9	4	1	3
587	11	3.45	0.52	4	3	3
588	192	3.79	0.98	5	1	4
589	39	4	0.92	5	2	4
590	16	2.06	1.06	4	1	2
591	173	3.6	0.85	5	1	4
592	7	3.71	0.95	5	3	3
593	11	3.09	1.64	5	1	3
594	4	2.25	0.96	3	1	2.5
595	60	3.02	0.95	5	1	3
596	123	3.41	0.98	5	1	3
597	190	3.15	0.98	5	1	3
598	4	2.25	0.96	3	1	2.5
599	1	1	NA	1	1	1
600	2	3	1.41	4	2	3
601	20	4	0.86	5	3	4
602	48	3.73	0.87	5	1	4
603	200	4.4	0.72	5	2	5
604	79	4.03	0.78	5	2	4
605	30	3.33	0.92	5	1	3
606	65	4.05	0.87	5	2	4
607	63	3.98	0.92	5	1	4
608	29	3.9	0.49	5	3	4
609	58	3.59	0.8	5	2	4
610	37	3.59	1.07	5	1	4
611	37	4.14	0.86	5	2	4
612	30	3.9	0.84	5	2	4
613	25	4.08	0.91	5	2	4
614	50	3.72	0.83	5	2	4
615	56	4.09	0.86	5	2	4
616	62	3.4	1.11	5	1	3.5
617	17	3.71	0.59	5	3	4
618	18	3.61	0.78	5	2	4
619	58	3.21	0.85	5	1	3
620	42	3.12	0.74	4	2	3
621	10	3.1	1.2	5	1	3
622	36	3.42	0.73	5	2	3
623	34	2.97	1.11	5	1	3
624	20	3.15	1.14	5	2	3
625	73	3.29	0.74	5	1	3
626	4	3.25	1.71	5	1	3.5
627	72	3.25	1.1	5	1	3
628	162	3.52	0.97	5	1	4
629	71	3.37	0.94	5	1	3
630	29	3.31	0.89	5	2	3
631	117	3.62	1.03	5	1	4
632	56	3.93	0.91	5	2	4
633	67	4.03	0.85	5	2	4
634	21	3.67	1.24	5	1	4
635	22	2.68	1.04	5	1	2.5
636	84	3.21	0.88	5	1	3
637	37	3	0.85	5	1	3
638	43	3.79	0.94	5	1	4
639	39	3.69	1	5	1	4
640	81	3.02	1.33	5	1	3
641	32	4.19	1.03	5	1	4
642	84	3.48	1	5	1	4
643	2	2	1.41	3	1	2
644	33	3.79	1.02	5	1	4
645	26	3.85	0.97	5	1	4
646	36	3.81	0.89	5	2	4
647	69	4.1	0.99	5	1	4
648	64	4	0.84	5	1	4
649	47	3.36	0.92	5	1	3
650	69	3.49	1.2	5	1	4
651	164	4.07	0.79	5	2	4
652	88	3.89	0.96	5	1	4
653	33	3.91	0.88	5	1	4
654	141	4.13	0.98	5	1	4
655	217	3.87	0.85	5	1	4
656	44	4	0.96	5	1	4
657	127	4.26	0.76	5	1	4
658	71	3.41	1.05	5	1	3
659	111	4.09	0.86	5	1	4
660	146	3.77	0.98	5	1	4
661	82	4.12	0.82	5	2	4
662	77	3.43	0.98	5	1	3
663	108	3.92	1.05	5	1	4
664	44	3.5	1.02	5	1	4
665	92	2.8	1.1	5	1	3
666	5	2.4	1.14	4	1	2
667	11	2.09	1.14	5	1	2
668	5	2.4	1.52	4	1	2
669	11	1.64	1.12	4	1	1
671	44	3.61	1.02	5	1	3
672	62	2.76	1.22	5	1	3
673	81	3.54	0.9	5	1	4
674	47	2.89	0.89	5	1	3
675	51	3.53	1.08	5	1	4
676	76	3.34	1.03	5	1	3
677	1	3	NA	3	3	3
678	210	2.83	1.01	5	1	3
679	100	3.07	1.04	5	1	3
681	27	2.44	1.4	5	1	2
682	96	3.07	1.21	5	1	3
683	48	2.42	1.18	5	1	3
684	159	3.79	0.8	5	1	4
685	150	3.35	0.9	5	1	3
686	48	3.69	0.95	5	2	4
687	64	2.17	1.12	5	1	2
688	43	1.86	1.08	5	1	1
689	80	3.17	1.19	5	1	3
690	147	3.47	1.07	5	1	4
691	16	3.5	1.03	5	1	4
692	157	3.64	0.96	5	1	4
693	87	3.7	0.94	5	1	4
694	42	4.07	1.11	5	1	4
695	12	2.92	1.31	5	1	3
696	75	3.16	0.85	5	1	3
697	36	3.39	1.27	5	1	4
698	10	3	1.15	4	1	3.5
699	92	3.7	0.92	5	1	4
700	14	2.57	1.09	5	1	2.5
701	10	4	0.67	5	3	4
702	53	3.02	1.12	5	1	3
703	19	3.58	0.84	5	2	4
704	22	3.05	0.84	5	2	3
705	129	4.01	0.97	5	1	4
706	5	2.6	1.14	4	1	3
707	61	3.95	1.04	5	1	4
708	100	3.48	0.92	5	1	4
709	99	4.02	0.9	5	1	4
710	75	3.56	0.87	5	1	4
711	4	3.25	0.96	4	2	3.5
712	48	3.1	0.78	5	1	3
713	68	3.6	0.99	5	1	4
714	12	3.17	1.03	4	1	3.5
715	85	3.28	1.18	5	1	3
716	56	3.18	1.21	5	1	3
717	79	2.77	1.14	5	1	3
718	16	3.69	1.25	5	1	4
719	28	2.39	1.07	4	1	3
720	83	2.99	1.11	5	1	3
721	53	3.43	1.15	5	1	3
722	55	2.95	0.89	5	1	3
723	31	3.19	1.19	5	1	3
724	68	3.5	0.97	5	1	3.5
725	16	2.75	0.93	4	1	3
726	14	2.43	1.09	4	1	2
727	60	3.48	1.1	5	1	4
728	43	3.02	0.8	4	1	3
729	75	3.56	0.84	5	2	4
730	23	3.52	0.99	5	1	3
731	35	3.11	0.8	5	1	3
732	168	3.66	0.83	5	1	4
733	14	3.07	1	5	1	3
734	24	2.54	0.88	4	1	3
735	130	3.85	0.95	5	2	4
736	73	3.93	0.95	5	1	4
737	54	2.94	1.14	5	1	3
738	30	2.83	1.05	5	1	3
739	153	3.33	1.09	5	1	3
740	61	3.43	1.12	5	1	4
741	55	3.42	1.18	5	1	4
742	253	3.65	0.95	5	1	4
743	38	1.97	1.13	5	1	2
744	85	3.49	0.93	5	1	3
745	16	3.88	1.2	5	1	4
746	113	3.71	0.89	5	1	4
747	96	3.46	0.93	5	1	3.5
748	300	3.13	1.14	5	1	3
749	49	3.16	1.09	5	1	3
750	121	3.85	1.07	5	1	4
751	172	3.45	0.91	5	1	3.5
752	38	3.29	1.14	5	1	3
753	22	3.64	1.33	5	1	4
754	57	3.39	1.01	5	1	3
755	89	3.3	0.91	5	1	3
756	126	2.9	1.03	5	1	3
757	4	2.75	1.26	4	1	3
758	20	1.7	0.92	4	1	1
759	11	2.18	0.98	4	1	2
760	43	2.7	1.26	5	1	3
761	43	3.07	1.03	5	1	3
762	110	3.39	0.96	5	1	3
763	141	3.41	1.22	5	1	3
764	28	2.82	1.16	5	1	3
765	30	2.8	1	4	1	3
766	8	3	0.93	4	1	3
767	11	2.18	1.33	4	1	2
768	49	3.1	1.05	5	1	3
769	41	2.44	1.27	5	1	2
770	54	3.37	0.96	5	1	3.5
771	38	2.58	0.92	5	1	3
772	46	3.07	1.22	5	1	3
773	17	2.94	1.03	4	1	3
774	30	2.93	1.31	5	1	3
775	23	2.74	1.21	5	1	3
776	9	3.22	1.3	5	1	4
777	4	1.25	0.5	2	1	1
778	73	3.58	0.98	5	1	4
779	29	2.52	0.95	4	1	3
780	68	3	1.23	5	1	3
781	78	3.32	0.99	5	1	3
782	10	2.6	0.84	4	1	3
783	36	2.72	1.03	4	1	3
